LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1709251195.515832,1124072.000,57703,1,SF,1,100,9.3872
1709251195.848830,1124405.000,57753,1,SF,1,100,9.2786
1709251196.249827,1124806.000,57818,1,SF,1,100,9.1713
1709251196.515825,1125072.000,57867,1,SF,1,100,9.0652
1709251196.848823,1125405.000,57916,1,SF,1,100,8.9603
1709251197.182821,1125739.000,57968,1,SF,1,100,8.8567
1709251197.582818,1126139.000,58033,1,SF,1,100,8.7542
1709251197.848816,1126405.000,58081,1,SF,1,100,8.6529
1709251198.182814,1126739.000,58130,1,SF,1,100,8.5529
1709251198.582811,1127139.000,58196,1,SF,1,100,8.4539
1709251198.915808,1127472.000,58245,1,SF,1,100,8.3561
1709251199.181807,1127738.000,58294,1,SF,1,100,8.2595
1709251199.515804,1128072.000,58342,1,SF,1,100,8.1639
1709251199.915802,1128472.000,58409,1,SF,1,100,8.0695
1709251200.181800,1128738.000,58460,1,SF,1,100,7.9761
1709251200.515797,1129072.000,58508,1,SF,1,100,7.8838
1709251200.848795,1129405.000,58562,1,SF,1,100,7.7926
1709251201.248792,1129805.000,58610,1,SF,1,100,7.7025
1709251201.515790,1130072.000,58661,1,SF,1,100,7.6134
1709251201.848788,1130405.000,58709,1,SF,1,100,7.5253
1709251202.248785,1130805.000,58774,1,SF,1,100,7.4383
1709251202.514784,1131071.000,58823,1,SF,1,100,7.3522
1709251202.848781,1131405.000,58872,1,SF,1,100,7.2672
1709251203.181779,1131738.000,58922,1,SF,1,100,7.1831
1709251203.581776,1132138.000,58987,1,SF,1,100,7.1000
1709251203.848774,1132405.000,59035,1,SF,1,100,7.0179
1709251204.181772,1132738.000,59084,1,SF,1,100,6.9367
1709251204.581769,1133138.000,59151,1,SF,1,100,6.8565
1709251204.848767,1133405.000,59201,1,SF,1,100,6.7771
1709251205.181765,1133738.000,59250,1,SF,1,100,6.6987
1709251205.581762,1134138.000,59315,1,SF,1,100,6.6212
1709251205.847760,1134404.000,59354,1,SF,1,100,6.5447
1709251206.181758,1134738.000,59405,1,SF,1,100,6.4689
1709251206.581755,1135138.000,59471,1,SF,1,100,6.3941
1709251206.914753,1135471.000,59520,1,SF,1,100,6.3201
1709251207.181751,1135738.000,59569,1,SF,1,100,6.2470
1709251207.514749,1136071.000,59617,1,SF,1,100,6.1748
1709251207.914746,1136471.000,59682,1,SF,1,100,6.1033
1709251208.181744,1136738.000,59733,1,SF,1,100,6.0327
1709251208.514742,1137071.000,59783,1,SF,1,100,8.0452
1709251208.914739,1137471.000,59848,1,SF,1,100,7.9521
1709251209.247737,1137804.000,59897,1,SF,1,100,7.8601
1709251209.514735,1138071.000,59947,1,SF,1,100,7.7692
1709251209.847733,1138404.000,59998,1,SF,1,100,7.6793
1709251210.247730,1138804.000,60063,1,SF,1,100,7.5905
1709251210.514728,1139071.000,60113,1,SF,1,100,7.5027
1709251210.914725,1139471.000,60168,1,SF,1,100,7.4159
1709251211.180723,1139737.000,60216,1,SF,1,100,7.3301
1709251211.514721,1140071.000,60267,1,SF,1,100,7.2453
1709251211.847719,1140404.000,60315,1,SF,1,100,7.1615
1709251212.247716,1140804.000,60380,1,SF,1,100,7.0787
1709251212.513714,1141070.000,60429,1,SF,1,100,6.9968
1709251212.847712,1141404.000,60477,1,SF,1,100,6.9158
1709251213.247709,1141804.000,60543,1,SF,1,100,6.8358
1709251213.514707,1142071.000,60593,1,SF,1,100,6.7568
1709251213.847705,1142404.000,60641,1,SF,1,100,6.6786
1709251214.180703,1142737.000,60690,1,SF,1,100,6.6013
1709251214.580700,1143137.000,60757,1,SF,1,100,6.5250
1709251214.847698,1143404.000,60807,1,SF,1,100,6.4495
1709251215.180696,1143737.000,60856,1,SF,1,100,6.3749
1709251215.580693,1144137.000,60921,1,SF,1,100,6.3011
1709251215.913691,1144470.000,60969,1,SF,1,100,6.2282
1709251216.246688,1144803.000,61027,1,SF,1,100,6.1562
1709251216.580686,1145137.000,61075,1,SF,1,100,6.0850
1709251216.846684,1145403.000,61126,1,SF,1,100,6.0146
1709251217.180682,1145737.000,61174,1,SF,1,100,5.9450
1709251217.580679,1146137.000,61241,1,SF,1,100,5.8762
1709251217.846677,1146403.000,61290,1,SF,1,100,5.8083
1709251218.180675,1146737.000,61339,1,SF,1,100,5.7411
1709251218.513673,1147070.000,61389,1,SF,1,100,5.6747
1709251218.913670,1147470.000,61454,1,SF,1,100,5.6090
1709251219.180668,1147737.000,61502,1,SF,1,100,5.5441
1709251219.513666,1148070.000,61551,1,SF,1,100,5.4800
1709251219.913663,1148470.000,61618,1,SF,1,100,5.4166
1709251220.180661,1148737.000,61668,1,SF,1,100,5.3539
1709251220.513659,1149070.000,61717,1,SF,1,100,5.2920
1709251220.846657,1149403.000,61765,1,SF,1,100,5.2308
1709251221.179654,1149736.000,61819,1,SF,1,100,5.1703
1709251221.579651,1150136.000,61884,1,SF,1,100,5.1105
1709251221.913649,1150470.000,61932,1,SF,1,100,5.0513
1709251222.179647,1150736.000,61983,1,SF,1,100,4.9929
1709251222.512645,1151069.000,62031,1,SF,1,100,4.9352
1709251222.912642,1151469.000,62096,1,SF,1,100,4.8781
1709251223.179640,1151736.000,62145,1,SF,1,100,4.8216
1709251223.512638,1152069.000,62193,1,SF,1,100,4.7659
1709251223.846636,1152403.000,62244,1,SF,1,100,4.7107
1709251224.246633,1152803.000,62309,1,SF,1,100,4.6562
1709251224.512631,1153069.000,62357,1,SF,1,100,4.6024
1709251224.846629,1153403.000,62408,1,SF,1,100,4.5491
1709251225.245626,1153802.000,62473,1,SF,1,100,4.4965
1709251225.512624,1154069.000,62523,1,SF,1,100,4.4445
1709251225.845622,1154402.000,62572,1,SF,1,100,4.3931
1709251226.179620,1154736.000,62620,1,SF,1,100,4.3423
1709251226.512617,1155069.000,62678,1,SF,1,100,4.2920
1709251226.912614,1155469.000,62743,1,SF,1,100,4.2424
1709251227.179613,1155736.000,62791,1,SF,1,100,4.1933
1709251227.512610,1156069.000,62842,1,SF,1,100,4.1448
1709251227.845608,1156402.000,62890,1,SF,1,100,4.0968
1709251228.245605,1156802.000,62955,1,SF,1,100,4.0494
1709251228.512603,1157069.000,63004,1,SF,1,100,4.0026
1709251228.845601,1157402.000,63053,1,SF,1,100,3.9563
1709251229.178599,1157735.000,63103,1,SF,1,100,3.9105
1709251229.578596,1158135.000,63170,1,SF,1,100,3.8653
1709251229.845594,1158402.000,63218,1,SF,1,100,3.8206
1709251230.178592,1158735.000,63267,1,SF,1,100,3.7764
1709251230.578589,1159135.000,63332,1,SF,1,100,3.7327
1709251230.845587,1159402.000,63382,1,SF,1,100,3.6895
1709251231.178585,1159735.000,63431,1,SF,1,100,3.6468
1709251231.512583,1160069.000,63488,1,SF,1,100,3.6047
1709251231.845580,1160402.000,63537,1,SF,1,100,3.5630
1709251232.245578,1160802.000,63602,1,SF,1,100,3.5217
1709251232.578575,1161135.000,63650,1,SF,1,100,3.4810
1709251232.845573,1161402.000,63701,1,SF,1,100,3.4407
1709251233.178571,1161735.000,63751,1,SF,1,100,3.4009
1709251233.578568,1162135.000,63816,1,SF,1,100,3.3616
1709251233.845566,1162402.000,63865,1,SF,1,100,3.3227
1709251234.178564,1162735.000,63913,1,SF,1,100,3.2843
1709251234.578561,1163135.000,63981,1,SF,1,100,3.2463
1709251234.911559,1163468.000,64031,1,SF,1,100,3.2087
1709251235.244557,1163801.000,64081,1,SF,1,100,3.1716
1709251235.511555,1164068.000,64132,1,SF,1,100,3.1349
1709251235.844553,1164401.000,64180,1,SF,1,100,3.0986
1709251236.244550,1164801.000,64245,1,SF,1,100,3.0628
1709251236.511548,1165068.000,64283,1,SF,1,100,3.0274
1709251236.844546,1165401.000,64332,1,SF,1,100,2.9923
1709251237.178543,1165735.000,64382,1,SF,1,100,2.9577
1709251237.578541,1166135.000,64447,1,SF,1,100,2.9235
1709251237.844539,1166401.000,64495,1,SF,1,100,2.8897
1709251238.178536,1166735.000,64544,1,SF,1,100,2.8563
1709251238.577533,1167134.000,64610,1,SF,1,100,2.8232
1709251238.911531,1167468.000,64659,1,SF,1,100,2.7906
1709251239.177529,1167734.000,64708,1,SF,1,100,2.7583
1709251239.511527,1168068.000,64756,1,SF,1,100,2.7264
1709251239.911524,1168468.000,64823,1,SF,1,100,2.6948
1709251240.178523,1168735.000,64874,1,SF,1,100,2.6637
1709251240.511520,1169068.000,64922,1,SF,1,100,2.6328
1709251240.844518,1169401.000,64971,1,SF,1,100,2.6024
1709251241.244515,1169801.000,65036,1,SF,1,100,2.5723
1709251241.511513,1170068.000,65086,1,SF,1,100,2.5425
1709251241.844511,1170401.000,65137,1,SF,1,100,2.5131
1709251242.177509,1170734.000,65187,1,SF,1,100,2.4840
1709251242.510506,1171067.000,65236,1,SF,1,100,2.4553
1709251242.910504,1171467.000,65301,1,SF,1,100,2.4269
1709251243.177502,1171734.000,65349,1,SF,1,100,2.3988
1709251243.510499,1172067.000,65400,1,SF,1,100,2.3711
1709251243.910497,1172467.000,65466,1,SF,1,100,2.3437
1709251244.244494,1172801.000,65515,1,SF,1,100,2.3165
1709251244.510493,1173067.000,28,1,SF,1,100,2.2897
1709251244.844490,1173401.000,80,1,SF,1,100,2.2633
1709251245.243487,1173800.000,145,1,SF,1,100,2.2371
1709251245.510485,1174067.000,198,1,SF,1,100,2.2112
1709251245.843483,1174400.000,246,1,SF,1,100,2.1856
1709251246.177481,1174734.000,295,1,SF,1,100,2.1603
1709251246.577478,1175134.000,362,1,SF,1,100,2.1353
1709251246.910476,1175467.000,417,1,SF,1,100,2.1106
1709251247.243474,1175800.000,466,1,SF,1,100,2.0862
1709251247.510472,1176067.000,516,1,SF,1,100,2.0621
1709251247.843469,1176400.000,565,1,SF,1,100,2.0382
1709251248.243467,1176800.000,630,1,SF,1,100,2.0147
1709251248.576464,1177133.000,678,1,SF,1,100,1.9914
1709251248.843462,1177400.000,729,1,SF,1,100,1.9683
1709251249.176460,1177733.000,777,1,SF,1,100,1.9455
1709251249.576457,1178133.000,844,1,SF,1,100,1.9230
1709251249.843456,1178400.000,893,1,SF,1,100,1.9008
1709251250.176453,1178733.000,941,1,SF,1,100,1.8788
1709251250.576450,1179133.000,1007,1,SF,1,100,1.8571
1709251250.910448,1179467.000,1057,1,SF,1,100,1.8356
1709251251.176446,1179733.000,1105,1,SF,1,100,1.8144
1709251251.510444,1180067.000,1154,1,SF,1,100,1.7934
1709251251.909441,1180466.000,1224,1,SF,1,100,1.7726
1709251252.243439,1180800.000,1273,1,SF,1,100,1.7521
1709251252.576437,1181133.000,1322,1,SF,1,100,1.7318
1709251252.843435,1181400.000,1372,1,SF,1,100,1.7118
1709251253.176432,1181733.000,1423,1,SF,1,100,1.6920
1709251253.576430,1182133.000,1488,1,SF,1,100,1.6724
1709251253.843428,1182400.000,1536,1,SF,1,100,1.6531
1709251254.176425,1182733.000,1587,1,SF,1,100,1.6340
1709251254.509423,1183066.000,1635,1,SF,1,100,1.6151
1709251254.909420,1183466.000,1702,1,SF,1,100,1.5964
1709251255.176419,1183733.000,1751,1,SF,1,100,1.5779
1709251255.509416,1184066.000,1799,1,SF,1,100,1.5597
1709251255.909413,1184466.000,1865,1,SF,1,100,1.5416
1709251256.242411,1184799.000,1915,1,SF,1,100,1.5238
1709251256.509409,1185066.000,1963,1,SF,1,100,1.5062
1709251256.842407,1185399.000,2012,1,SF,1,100,1.4887
1709251257.176405,1185733.000,2051,1,SF,1,100,1.4715
1709251257.576402,1186133.000,2116,1,SF,1,100,1.4545
1709251257.842400,1186399.000,2167,1,SF,1,100,1.4377
1709251258.176398,1186733.000,2215,1,SF,1,100,1.4210
1709251258.576395,1187133.000,2283,1,SF,1,100,1.4046
1709251258.909393,1187466.000,2333,1,SF,1,100,1.3883
1709251259.175391,1187732.000,2383,1,SF,1,100,1.3723
1709251259.509388,1188066.000,2432,1,SF,1,100,1.3564
1709251259.909386,1188466.000,2499,1,SF,1,100,1.3407
1709251260.175384,1188732.000,2549,1,SF,1,100,1.3252
1709251260.509382,1189066.000,2598,1,SF,1,100,1.3099
1709251260.842379,1189399.000,2646,1,SF,1,100,1.2947
1709251261.242377,1189799.000,2711,1,SF,1,100,1.2798
1709251261.509375,1190066.000,2762,1,SF,1,100,1.2649
1709251261.842372,1190399.000,2810,1,SF,1,100,1.2503
1709251262.175370,1190732.000,2866,1,SF,1,100,1.2359
1709251262.575367,1191132.000,2931,1,SF,1,100,1.2216
1709251262.908365,1191465.000,2981,1,SF,1,100,1.2074
1709251263.175363,1191732.000,3030,1,SF,1,100,1.1935
1709251263.508361,1192065.000,3078,1,SF,1,100,1.1796
1709251263.908358,1192465.000,3144,1,SF,1,100,1.1660
1709251264.242356,1192799.000,3194,1,SF,1,100,1.1525
1709251264.508354,1193065.000,3244,1,SF,1,100,3.2214
1709251264.842351,1193399.000,3295,1,SF,1,100,3.1842
1709251265.241349,1193798.000,3360,1,SF,1,100,3.1473
1709251265.508347,1194065.000,3410,1,SF,1,100,3.1109
1709251265.842345,1194399.000,3459,1,SF,1,100,3.0749
1709251266.175342,1194732.000,3507,1,SF,1,100,3.0394
1709251266.575340,1195132.000,3572,1,SF,1,100,3.0042
1709251266.841338,1195398.000,3623,1,SF,1,100,2.9695
1709251267.175335,1195732.000,3671,1,SF,1,100,2.9351
1709251267.508333,1196065.000,3725,1,SF,1,100,2.9012
1709251267.841331,1196398.000,3773,1,SF,1,100,2.8676
1709251268.241328,1196798.000,3838,1,SF,1,100,2.8344
1709251268.508326,1197065.000,3889,1,SF,1,100,4.8839
1709251268.841324,1197398.000,3937,1,SF,1,100,4.8274
1709251269.241321,1197798.000,4003,1,SF,1,100,4.7715
1709251269.574319,1198131.000,4055,1,SF,1,100,4.7163
1709251269.841317,1198398.000,4103,1,SF,1,100,4.6618
1709251270.174314,1198731.000,4152,1,SF,1,100,4.6079
1709251270.574312,1199131.000,4203,1,SF,1,100,4.5546
1709251270.841310,1199398.000,4253,1,SF,1,100,4.5019
1709251271.174308,1199731.000,4302,1,SF,1,100,4.4498
1709251271.574305,1200131.000,4369,1,SF,1,100,4.3983
1709251271.907303,1200464.000,4417,1,SF,1,100,4.3474
1709251272.174301,1200731.000,4470,1,SF,1,100,4.2971
1709251272.507298,1201064.000,4525,1,SF,1,100,4.2474
1709251272.841296,1201398.000,4576,1,SF,1,100,4.1983
1709251273.174294,1201731.000,4624,1,SF,1,100,4.1497
1709251273.574291,1202131.000,4689,1,SF,1,100,4.1017
1709251273.841289,1202398.000,4738,1,SF,1,100,4.0543
1709251274.174287,1202731.000,4786,1,SF,1,100,4.0074
1709251274.574284,1203131.000,4854,1,SF,1,100,3.9610
1709251274.907282,1203464.000,4904,1,SF,1,100,3.9152
1709251275.174280,1203731.000,4952,1,SF,1,100,3.8699
1709251275.507277,1204064.000,5003,1,SF,1,100,3.8251
1709251275.840275,1204397.000,5051,1,SF,1,100,3.7809
1709251276.240273,1204797.000,5116,1,SF,1,100,3.7372
1709251276.507271,1205064.000,5165,1,SF,1,100,3.6939
1709251276.840268,1205397.000,5213,1,SF,1,100,3.6512
1709251277.174266,1205731.000,5264,1,SF,1,100,3.6090
1709251277.574263,1206131.000,5334,1,SF,1,100,3.5672
1709251277.840261,1206397.000,5382,1,SF,1,100,3.5259
1709251278.174259,1206731.000,5432,1,SF,1,100,3.4851
1709251278.507257,1207064.000,5481,1,SF,1,100,3.4448
1709251278.907254,1207464.000,5546,1,SF,1,100,3.4050
1709251279.240252,1207797.000,5595,1,SF,1,100,3.3656
1709251279.507250,1208064.000,5645,1,SF,1,100,3.3267
1709251279.840248,1208397.000,5696,1,SF,1,100,3.2882
1709251280.173245,1208730.000,5744,1,SF,1,100,3.2501
1709251280.573242,1209130.000,5809,1,SF,1,100,3.2125
1709251280.840241,1209397.000,5860,1,SF,1,100,3.1754
1709251281.173238,1209730.000,5908,1,SF,1,100,3.1386
1709251281.506236,1210063.000,5957,1,SF,1,100,3.1023
1709251281.907233,1210464.000,6023,1,SF,1,100,3.0664
1709251282.240231,1210797.000,6074,1,SF,1,100,3.0310
1709251282.506229,1211063.000,6123,1,SF,1,100,2.9959
1709251282.840227,1211397.000,6176,1,SF,1,100,2.9613
1709251283.173224,1211730.000,6225,1,SF,1,100,2.9270
1709251283.573222,1212130.000,6290,1,SF,1,100,2.8931
1709251283.906219,1212463.000,6338,1,SF,1,100,2.8597
1709251284.173218,1212730.000,6389,1,SF,1,100,2.8266
1709251284.506215,1213063.000,6437,1,SF,1,100,2.7939
1709251284.840213,1213397.000,6488,1,SF,1,100,2.7616
1709251285.240210,1213797.000,6553,1,SF,1,100,2.7296
1709251285.506208,1214063.000,6603,1,SF,1,100,2.6981
1709251285.839206,1214396.000,6652,1,SF,1,100,2.6668
1709251286.306203,1214863.000,6700,1,SF,1,100,2.6360
1709251286.506201,1215063.000,6720,1,SF,1,100,4.6877
1709251286.839199,1215396.000,6770,1,SF,1,100,4.6335
1709251287.173197,1215730.000,6819,1,SF,1,100,4.5799
1709251287.573194,1216130.000,6886,1,SF,1,100,4.5269
1709251287.906192,1216463.000,6925,1,SF,1,100,4.4746
1709251288.173190,1216730.000,6976,1,SF,1,100,4.4228
1709251288.506187,1217063.000,7024,1,SF,1,100,4.3716
1709251288.906185,1217463.000,7089,1,SF,1,100,4.3211
1709251289.172183,1217729.000,7138,1,SF,1,100,4.2711
1709251289.506181,1218063.000,7188,1,SF,1,100,6.3039
1709251289.906178,1218463.000,7256,1,SF,1,100,6.2310
1709251290.239176,1218796.000,7306,1,SF,1,100,6.1589
1709251290.506174,1219063.000,7354,1,SF,1,100,6.0877
1709251290.839171,1219396.000,7403,1,SF,1,100,6.0173
1709251291.239169,1219796.000,7468,1,SF,1,100,5.9476
1709251291.506167,1220063.000,7518,1,SF,1,100,5.8788
1709251291.839164,1220396.000,7567,1,SF,1,100,5.8108
1709251292.239162,1220796.000,7632,1,SF,1,100,5.7436
1709251292.572159,1221129.000,7680,1,SF,1,100,5.6772
1709251292.905157,1221462.000,7736,1,SF,1,100,5.6115
1709251293.172155,1221729.000,7784,1,SF,1,100,5.5466
1709251293.505153,1222062.000,7835,1,SF,1,100,5.4824
