LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1709872654.735269,1082656,46268,1,SA,1,100,0.000030
1709872655.802282,1083723,46436,1,SA,1,100,0.000001
1709872656.268287,1084189,46557,1,SA,1,100,0.000041
1709872656.868294,1084789,46609,1,SA,1,100,0.000012
1709872657.468301,1085389,46758,1,SA,1,100,0.000040
1709872658.601314,1086522,46905,1,SA,1,100,0.000030
1709872659.067319,1086988,47023,1,SA,1,100,0.000088
1709872659.734327,1087655,47073,1,SA,1,100,0.000013
1709872660.667337,1088588,47273,1,SA,1,100,0.000044
1709872661.401346,1089322,47413,1,SA,1,100,0.000053
1709872662.134354,1090055,47545,1,SA,1,100,0.000067
1709872663.067365,1090988,47661,1,SA,1,100,0.000030
1709872663.467369,1091388,47711,1,SA,1,100,0.000024
1709872663.934375,1091855,47778,1,SA,1,100,0.000005
1709872664.334379,1092255,47845,1,SA,1,100,0.000024
1709872664.600382,1092521,47881,1,SA,1,100,0.000005
1709872664.934386,1092855,47950,1,SA,1,100,0.000017
1709872665.334391,1093255,48019,1,SA,1,100,0.000011
1709872665.868397,1093789,48104,1,SA,1,100,0.000028
1709872666.133400,1094054,48171,1,SA,1,100,0.000036
1709872666.934409,1094855,48258,1,SA,1,100,0.000011
1709872667.267413,1095188,48342,1,SA,1,100,0.000038
1709872667.600416,1095521,48376,1,SA,1,100,0.000009
1709872667.867419,1095788,48428,1,SA,1,100,0.000020
1709872668.267424,1096188,48495,1,SA,1,100,0.000025
1709872668.600428,1096521,48564,1,SA,1,100,0.000022
1709872669.600439,1097521,48730,1,SA,1,100,0.000016
1709872670.000444,1097921,48849,1,SA,1,100,0.000067
1709872670.666451,1098587,48882,1,SA,1,100,0.000009
1709872670.866454,1098787,48918,1,SA,1,100,0.000007
1709872672.067468,1099988,49105,1,SA,1,100,0.000007
1709872672.267470,1100188,49156,1,SA,1,100,0.000021
1709872672.733475,1100654,49223,1,SA,1,100,0.000021
1709872672.933477,1100854,49258,1,SA,1,100,0.000018
1709872673.267481,1101188,49341,1,SA,1,100,0.000032
1709872673.800487,1101721,49425,1,SA,1,100,0.000036
1709872674.333493,1102254,49492,1,SA,1,100,0.000029
1709872674.866500,1102787,49576,1,SA,1,100,0.000010
1709872675.200503,1103121,49629,1,SA,1,100,0.000006
1709872675.400506,1103321,49664,1,SA,1,100,0.000001
1709872675.600508,1103521,49732,1,SA,1,100,0.000054
1709872676.333516,1104254,49866,1,SA,1,100,0.000050
1709872677.133526,1105054,49957,1,SA,1,100,0.000013
1709872677.532530,1105453,50024,1,SA,1,100,0.000022
1709872677.732532,1105653,50060,1,SA,1,100,0.000024
1709872678.666543,1106587,50224,1,SA,1,100,0.000020
1709872679.265550,1107186,50341,1,SA,1,100,0.000068
1709872679.865557,1107786,50409,1,SA,1,100,0.000016
1709872680.265561,1108186,50493,1,SA,1,100,0.000041
1709872680.799567,1108720,50593,1,SA,1,100,0.000046
1709872681.333574,1109254,50660,1,SA,1,100,0.000011
1709872682.132583,1110053,50783,1,SA,1,100,0.000048
1709872683.398597,1111319,50967,1,SA,1,100,0.000008
1709872683.665600,1111586,51035,1,SA,1,100,0.000047
1709872684.065605,1111986,51069,1,SA,1,100,0.000010
1709872684.532610,1112453,51217,1,SA,1,100,0.000077
1709872685.331619,1113252,51286,1,SA,1,100,0.000019
1709872685.665623,1113586,51355,1,SA,1,100,0.000026
1709872686.865637,1114786,51609,1,SA,1,100,0.000056
1709872687.598645,1115519,51710,1,SA,1,100,0.000053
1709872688.531656,1116452,51842,1,SA,1,100,0.000039
1709872689.599668,1117520,51991,1,SA,1,100,0.000011
1709872689.931672,1117852,52025,1,SA,1,100,0.000012
1709872690.131674,1118052,52094,1,SA,1,100,0.000046
1709872690.664680,1118585,52161,1,SA,1,100,0.000010
1709872690.998684,1118919,52228,1,SA,1,100,0.000019
1709872691.264687,1119185,52264,1,SA,1,100,0.000027
1709872691.664692,1119585,52331,1,SA,1,100,0.000040
1709872691.997695,1119918,52416,1,SA,1,100,0.000064
1709872692.397700,1120318,52456,1,SA,1,100,0.000007
1709872692.731704,1120652,52491,1,SA,1,100,0.000005
1709872692.931706,1120852,52624,1,SA,1,100,0.000062
1709872693.931718,1121852,52691,1,SA,1,100,0.000003
1709872694.264721,1122185,52792,1,SA,1,100,0.000041
1709872694.664726,1122585,52826,1,SA,1,100,0.000039
1709872695.197732,1123118,52911,1,SA,1,100,0.000000
1709872695.531736,1123452,52978,1,SA,1,100,0.000041
1709872695.997741,1123918,53045,1,SA,1,100,0.000013
1709872696.331745,1124252,53112,1,SA,1,100,0.000019
1709872696.731750,1124652,53166,1,SA,1,100,0.000012
1709872696.997753,1124918,53249,1,SA,1,100,0.000028
1709872697.730761,1125651,53404,1,SA,1,100,0.000078
1709872699.063776,1126984,53538,1,SA,1,100,0.000017
1709872699.531782,1127452,53721,1,SA,1,100,0.000062
1709872700.597794,1128518,53788,1,SA,1,100,0.000007
1709872701.064799,1128985,53920,1,SA,1,100,0.000054
1709872701.797807,1129718,54039,1,SA,1,100,0.000058
1709872702.997821,1130918,54208,1,SA,1,100,0.000012
1709872703.330825,1131251,54275,1,SA,1,100,0.000047
1709872704.130834,1132051,54407,1,SA,1,100,0.000036
1709872705.130846,1133051,54560,1,SA,1,100,0.000034
1709872705.529850,1133450,54627,1,SA,1,100,0.000025
1709872706.130857,1134051,54697,1,SA,1,100,0.000003
1709872706.463861,1134384,54764,1,SA,1,100,0.000012
1709872706.663863,1134584,54817,1,SA,1,100,0.000020
1709872706.996867,1134917,54884,1,SA,1,100,0.000035
1709872707.663875,1135584,54988,1,SA,1,100,0.000044
1709872708.197881,1136118,55057,1,SA,1,100,0.000010
1709872708.463884,1136384,55093,1,SA,1,100,0.000016
1709872708.663886,1136584,55126,1,SA,1,100,0.000016
1709872708.862888,1136783,55178,1,SA,1,100,0.000043
1709872709.329894,1137250,55277,1,SA,1,100,0.000065
1709872710.262904,1138183,55445,1,SA,1,100,0.000054
1709872710.930912,1138851,55545,1,SA,1,100,0.000044
1709872711.863923,1139784,55662,1,SA,1,100,0.000016
1709872712.129926,1140050,55696,1,SA,1,100,0.000000
1709872712.329928,1140250,55765,1,SA,1,100,0.000015
