LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1709872327.168053,755088.500,57960,2,EL,1,100,18025.000000
1709872327.234552,755155.000,57960,2,EL,1,100,18017.800781
1709872327.301550,755222.000,57976,1,EL,1,100,18017.800781
1709872327.368049,755288.500,57994,2,EL,1,100,18021.400391
1709872327.434548,755355.000,57994,2,EL,1,100,18020.000000
1709872327.501547,755422.000,58009,1,EL,1,100,18020.199219
1709872327.568046,755488.500,58027,2,EL,1,100,18018.000000
1709872327.634544,755555.000,58027,2,EL,1,100,18014.400391
1709872327.701043,755621.500,58043,2,EL,1,100,18010.599609
1709872327.767542,755688.000,58043,2,EL,1,100,18007.800781
1709872327.834541,755755.000,58062,1,EL,1,100,18008.800781
1709872327.901040,755821.500,58077,2,EL,1,100,18003.599609
1709872327.967539,755888.000,58077,2,EL,1,100,18007.199219
1709872328.034537,755955.000,58094,1,EL,1,100,18008.400391
1709872328.101036,756021.500,58110,2,EL,1,100,18005.599609
1709872328.167535,756088.000,58110,2,EL,1,100,18004.800781
1709872328.234534,756155.000,58128,1,EL,1,100,18005.400391
1709872328.301033,756221.500,58142,2,EL,1,100,18007.599609
1709872328.367531,756288.000,58142,2,EL,1,100,18004.199219
1709872328.434530,756355.000,58159,1,EL,1,100,17997.800781
1709872328.501029,756421.500,58176,2,EL,1,100,18002.400391
1709872328.567528,756488.000,58176,2,EL,1,100,18000.599609
1709872328.634526,756555.000,58193,1,EL,1,100,18000.599609
1709872328.701025,756621.500,58207,2,EL,1,100,18004.599609
1709872328.767524,756688.000,58207,2,EL,1,100,18002.800781
1709872328.834523,756755.000,58226,1,EL,1,100,17994.599609
1709872328.901022,756821.500,58243,2,EL,1,100,17987.199219
1709872328.967520,756888.000,58243,2,EL,1,100,17986.199219
1709872329.034019,756954.500,58267,2,EL,1,100,17983.800781
1709872329.100518,757021.000,58267,2,EL,1,100,17985.599609
1709872329.167517,757088.000,58284,2,EL,1,100,17986.599609
1709872329.234516,757155.000,58284,2,EL,1,100,17987.000000
1709872329.301515,757222.000,58301,1,EL,1,100,17986.400391
1709872329.368013,757288.500,58317,2,EL,1,100,17973.800781
1709872329.434512,757355.000,58317,2,EL,1,100,17978.000000
1709872329.500511,757421.000,58334,1,EL,1,100,17980.199219
1709872329.567510,757488.000,58351,2,EL,1,100,17975.599609
1709872329.634509,757555.000,58351,2,EL,1,100,17972.800781
1709872329.701507,757622.000,58368,1,EL,1,100,17966.599609
1709872329.768006,757688.500,58384,2,EL,1,100,17962.800781
1709872329.834505,757755.000,58384,2,EL,1,100,17966.400391
1709872329.900504,757821.000,58402,1,EL,1,100,17961.599609
1709872329.967503,757888.000,58418,2,EL,1,100,17968.199219
1709872330.034501,757955.000,58418,2,EL,1,100,17967.000000
1709872330.101500,758022.000,58435,1,EL,1,100,17957.599609
1709872330.167999,758088.500,58453,2,EL,1,100,17964.199219
1709872330.234498,758155.000,58453,2,EL,1,100,17961.599609
1709872330.300497,758221.000,58471,1,EL,1,100,17957.599609
1709872330.367496,758288.000,58489,2,EL,1,100,17964.199219
1709872330.434494,758355.000,58489,2,EL,1,100,17967.000000
1709872330.500993,758421.500,58507,2,EL,1,100,17962.599609
1709872330.567492,758488.000,58507,2,EL,1,100,17961.800781
1709872330.634491,758555.000,58523,1,EL,1,100,17963.000000
1709872330.700989,758621.500,58538,2,EL,1,100,17969.599609
1709872330.767488,758688.000,58538,2,EL,1,100,17969.400391
1709872330.834487,758755.000,58554,1,EL,1,100,17963.199219
1709872330.900986,758821.500,58572,2,EL,1,100,17950.000000
1709872330.967485,758888.000,58572,2,EL,1,100,17951.599609
1709872331.034483,758955.000,58590,1,EL,1,100,17948.400391
1709872331.100982,759021.500,58605,2,EL,1,100,17938.800781
1709872331.167481,759088.000,58605,2,EL,1,100,17938.400391
1709872331.234480,759155.000,58622,1,EL,1,100,17937.000000
1709872331.300979,759221.500,58641,2,EL,1,100,17936.599609
1709872331.367477,759288.000,58641,2,EL,1,100,17937.199219
1709872331.434476,759355.000,58657,1,EL,1,100,17936.400391
1709872331.500975,759421.500,58673,2,EL,1,100,17927.400391
1709872331.567474,759488.000,58673,2,EL,1,100,17927.800781
1709872331.634473,759555.000,58691,1,EL,1,100,17928.000000
1709872331.700972,759621.500,58710,2,EL,1,100,17933.199219
1709872331.767470,759688.000,58710,2,EL,1,100,17933.400391
1709872331.834469,759755.000,58726,1,EL,1,100,17937.400391
1709872331.900968,759821.500,58742,2,EL,1,100,17937.000000
1709872331.967467,759888.000,58742,2,EL,1,100,17933.199219
1709872332.034466,759955.000,58758,1,EL,1,100,17927.000000
1709872332.100964,760021.500,58777,2,EL,1,100,17930.400391
1709872332.167463,760088.000,58777,2,EL,1,100,17926.400391
1709872332.234462,760155.000,58794,1,EL,1,100,17920.199219
1709872332.300961,760221.500,58810,2,EL,1,100,17917.800781
1709872332.367460,760288.000,58810,2,EL,1,100,17918.400391
1709872332.434458,760355.000,58825,1,EL,1,100,17916.400391
1709872332.500957,760421.500,58845,2,EL,1,100,17921.800781
1709872332.567456,760488.000,58845,2,EL,1,100,17922.400391
1709872332.633955,760554.500,58861,2,EL,1,100,17923.599609
1709872332.700454,760621.000,58861,2,EL,1,100,17920.599609
1709872332.767452,760688.000,58878,1,EL,1,100,17920.599609
1709872332.833951,760754.500,58893,2,EL,1,100,17918.599609
1709872332.900450,760821.000,58893,2,EL,1,100,17914.199219
