LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1709872473.750924,901674,16553,1,SA,1,100,0.000003
1709872473.950920,901874,16603,1,SA,1,100,0.000006
1709872474.350913,902274,16654,1,SA,1,100,0.000010
1709872475.083900,903007,16788,1,SA,1,100,0.000004
1709872475.283896,903207,16840,1,SA,1,100,0.000010
1709872475.617891,903541,16908,1,SA,1,100,0.000022
1709872476.016883,903940,16941,1,SA,1,100,0.000009
1709872476.283879,904207,16977,1,SA,1,100,0.000004
1709872476.483875,904407,17011,1,SA,1,100,0.000003
1709872477.083864,905007,17145,1,SA,1,100,0.000019
1709872477.483857,905407,17185,1,SA,1,100,0.000004
1709872478.016848,905940,17301,1,SA,1,100,0.000025
1709872478.483839,906407,17335,1,SA,1,100,0.000013
1709872479.083828,907007,17453,1,SA,1,100,0.000008
1709872479.350824,907274,17502,1,SA,1,100,0.000006
1709872479.750816,907674,17637,1,SA,1,100,0.000043
1709872480.483803,908407,17673,1,SA,1,100,0.000004
1709872481.083792,909007,17789,1,SA,1,100,0.000010
