LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1706146489.174186,1603783,3147,1,SR,1,100,0.266667
1706146489.708186,1604317,3214,1,SR,1,100,0.200000
1706146490.041186,1604650,3248,1,SR,1,100,0.066667
1706146490.241186,1604850,3302,1,SR,1,100,0.133333
1706146490.508186,1605117,3353,1,SR,1,100,0.200000
1706146490.974186,1605583,3405,1,SR,1,100,0.066667
1706146491.307186,1605916,3507,1,SR,1,100,0.266667
1706146491.707186,1606316,3543,1,SR,1,100,0.133333
1706146491.974186,1606583,3579,1,SR,1,100,0.066667
1706146492.307186,1606916,3646,1,SR,1,100,0.066667
1706146492.507186,1607116,3682,1,SR,1,100,0.066667
1706146492.974186,1607583,3751,1,SR,1,100,0.066667
1706146493.307186,1607916,3852,1,SR,1,100,0.333333
1706146493.774186,1608383,3902,1,SR,1,100,0.133333
1706146495.173186,1609782,4130,1,SR,1,100,0.133333
1706146495.441186,1610050,4180,1,SR,1,100,0.133333
1706146495.973186,1610582,4281,1,SR,1,100,0.266667
1706146496.641186,1611250,4386,1,SR,1,100,0.200000
1706146497.107186,1611716,4472,1,SR,1,100,0.200000
1706146497.440186,1612049,4556,1,SR,1,100,0.400000
1706146497.974185,1612583,4592,1,SR,1,100,0.066667
1706146498.307186,1612916,4659,1,SR,1,100,0.133333
1706146498.707186,1613316,4711,1,SR,1,100,0.066667
1706146499.173186,1613782,4800,1,SR,1,100,0.066667
1706146499.373185,1613982,4870,1,SR,1,100,0.333333
1706146499.973186,1614582,4937,1,SR,1,100,0.133333
1706146500.373185,1614982,5022,1,SR,1,100,0.200000
1706146501.506185,1616115,5193,1,SR,1,100,0.133333
1706146501.773185,1616382,5279,1,SR,1,100,0.333333
1706146502.506185,1617115,5362,1,SR,1,100,0.133333
1706146502.773185,1617382,5463,1,SR,1,100,0.466667
1706146503.506185,1618115,5516,1,SR,1,100,0.066667
1706146503.839185,1618448,5600,1,SR,1,100,0.200000
1706146504.173185,1618782,5674,1,SR,1,100,0.266667
1706146504.706185,1619315,5741,1,SR,1,100,0.200000
1706146505.039185,1619648,5794,1,SR,1,100,0.133333
1706146505.306185,1619915,5846,1,SR,1,100,0.200000
1706146506.640185,1621249,6083,1,SR,1,100,0.266667
1706146507.572185,1622181,6202,1,SR,1,100,0.066667
1706146507.772185,1622381,6269,1,SR,1,100,0.266667
1706146508.639185,1623248,6419,1,SR,1,100,0.266667
1706146509.039185,1623648,6453,1,SR,1,100,0.133333
1706146509.572185,1624181,6610,1,SR,1,100,0.466667
1706146510.172185,1624781,6662,1,SR,1,100,0.200000
1706146511.439185,1626048,6866,1,SR,1,100,0.200000
1706146511.905185,1626514,6933,1,SR,1,100,0.066667
1706146512.105185,1626714,7033,1,SR,1,100,0.466667
1706146513.505185,1628114,7185,1,SR,1,100,0.066667
1706146513.705185,1628314,7254,1,SR,1,100,0.200000
1706146514.038185,1628647,7290,1,SR,1,100,0.066667
1706146514.238184,1628847,7381,1,SR,1,100,0.400000
1706146515.172184,1629781,7499,1,SR,1,100,0.133333
1706146515.438184,1630047,7517,1,SR,1,100,0.066667
1706146515.638185,1630247,7584,1,SR,1,100,0.200000
1706146515.971184,1630580,7620,1,SR,1,100,0.133333
1706146516.771184,1631380,7756,1,SR,1,100,0.133333
1706146517.771184,1632380,7909,1,SR,1,100,0.066667
1706146518.438184,1633047,8045,1,SR,1,100,0.200000
1706146518.772184,1633381,8126,1,SR,1,100,0.333333
1706146519.372184,1633981,8195,1,SR,1,100,0.133333
1706146519.638184,1634247,8304,1,SR,1,100,0.600000
1706146520.638184,1635247,8407,1,SR,1,100,0.133333
1706146521.171184,1635780,8507,1,SR,1,100,0.266667
1706146521.704184,1636313,8594,1,SR,1,100,0.266667
1706146522.371184,1636980,8696,1,SR,1,100,0.200000
1706146523.237184,1637846,8848,1,SR,1,100,0.200000
1706146523.571184,1638180,8882,1,SR,1,100,0.133333
1706146524.105184,1638714,9018,1,SR,1,100,0.400000
1706146524.905184,1639514,9124,1,SR,1,100,0.133333
1706146525.170184,1639779,9226,1,SR,1,100,0.466667
1706146526.170184,1640779,9328,1,SR,1,100,0.133333
1706146526.570184,1641179,9447,1,SR,1,100,0.400000
1706146527.238184,1641847,9500,1,SR,1,100,0.066667
1706146527.570184,1642179,9569,1,SR,1,100,0.133333
1706146528.103184,1642712,9703,1,SR,1,100,0.466667
1706146528.703184,1643312,9772,1,SR,1,100,0.200000
