LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1701220253.809717,1411078.000,34747,1,TH,1,100,32.723
1701220253.942721,1411211.000,34764,2,TH,1,100,32.723
1701220254.075724,1411344.000,34764,2,TH,1,100,32.723
1701220254.209727,1411478.000,34782,1,TH,1,100,32.723
1701220254.342731,1411611.000,34798,2,TH,1,100,32.723
1701220254.475734,1411744.000,34798,2,TH,1,100,32.755
1701220254.609737,1411878.000,34816,1,TH,1,100,32.755
1701220254.742741,1412011.000,34849,1,TH,1,100,32.643
1701220254.876744,1412145.000,34865,1,TH,1,100,32.643
1701220255.009747,1412278.000,34888,1,TH,1,100,32.630
1701220255.142751,1412411.000,34905,1,TH,1,100,32.630
1701220255.275754,1412544.000,34922,1,TH,1,100,32.701
1701220255.409757,1412678.000,34953,1,TH,1,100,32.701
1701220255.542761,1412811.000,34970,1,TH,1,100,32.704
1701220255.675764,1412944.000,34987,1,TH,1,100,32.704
1701220255.809767,1413078.000,35018,1,TH,1,100,32.775
1701220255.942771,1413211.000,35036,1,TH,1,100,32.775
1701220256.075774,1413344.000,35052,1,TH,1,100,32.763
1701220256.209777,1413478.000,35084,1,TH,1,100,32.763
1701220256.342781,1413611.000,35101,1,TH,1,100,32.709
1701220256.475784,1413744.000,35119,1,TH,1,100,32.709
1701220256.609787,1413878.000,35137,1,TH,1,100,32.728
1701220256.742791,1414011.000,35168,1,TH,1,100,32.728
1701220256.875794,1414144.000,35184,1,TH,1,100,32.684
1701220257.009798,1414278.000,35202,1,TH,1,100,32.684
1701220257.142801,1414411.000,35233,1,TH,1,100,32.699
1701220257.275804,1414544.000,35250,1,TH,1,100,32.699
1701220257.408808,1414677.000,35267,1,TH,1,100,32.811
1701220257.542811,1414811.000,35299,1,TH,1,100,32.819
1701220257.675814,1414944.000,35315,1,TH,1,100,32.711
1701220257.808818,1415077.000,35332,1,TH,1,100,32.711
1701220257.942821,1415211.000,35366,1,TH,1,100,32.745
1701220258.075824,1415344.000,35382,1,TH,1,100,32.745
1701220258.208827,1415477.000,35399,1,TH,1,100,32.691
1701220258.342831,1415611.000,35433,1,TH,1,100,32.691
1701220258.475834,1415744.000,35449,1,TH,1,100,32.667
1701220258.608838,1415877.000,35467,1,TH,1,100,32.667
1701220258.742841,1416011.000,35483,1,TH,1,100,32.684
1701220258.875844,1416144.000,35515,1,TH,1,100,32.684
1701220259.008848,1416277.000,35532,1,TH,1,100,32.738
1701220259.142851,1416411.000,35548,1,TH,1,100,32.738
1701220259.275854,1416544.000,35582,1,TH,1,100,32.662
1701220259.408858,1416677.000,35599,1,TH,1,100,32.662
1701220259.542861,1416811.000,35615,1,TH,1,100,32.743
1701220259.675864,1416944.000,35649,1,TH,1,100,32.743
1701220259.808868,1417077.000,35666,1,TH,1,100,32.664
1701220259.942871,1417211.000,35683,1,TH,1,100,32.664
1701220260.075874,1417344.000,35721,1,TH,1,100,32.669
1701220260.208878,1417477.000,35738,1,TH,1,100,32.669
1701220260.342881,1417611.000,35754,1,TH,1,100,32.694
1701220260.475884,1417744.000,35771,1,TH,1,100,32.694
1701220260.608888,1417877.000,35788,1,TH,1,100,32.655
1701220260.741891,1418010.000,35819,1,TH,1,100,32.655
1701220260.875895,1418144.000,35836,1,TH,1,100,32.718
1701220261.008898,1418277.000,35853,1,TH,1,100,32.718
1701220261.142901,1418411.000,35884,1,TH,1,100,32.686
1701220261.275904,1418544.000,35902,1,TH,1,100,32.686
1701220261.408908,1418677.000,35918,1,TH,1,100,32.672
1701220261.542911,1418811.000,35950,1,TH,1,100,32.672
1701220261.675915,1418944.000,35969,1,TH,1,100,32.738
1701220261.808918,1419077.000,35985,1,TH,1,100,32.738
1701220261.941921,1419210.000,36017,1,TH,1,100,32.750
1701220262.075925,1419344.000,36034,1,TH,1,100,32.750
1701220262.208928,1419477.000,36050,1,TH,1,100,32.742
1701220262.342931,1419611.000,36082,1,TH,1,100,32.742
1701220262.475935,1419744.000,36099,1,TH,1,100,32.745
1701220262.608938,1419877.000,36116,1,TH,1,100,32.745
1701220262.741941,1420010.000,36133,1,TH,1,100,32.789
1701220262.875945,1420144.000,36165,1,TH,1,100,32.789
1701220263.008948,1420277.000,36183,1,TH,1,100,32.721
1701220263.141951,1420410.000,36200,1,TH,1,100,32.721
1701220263.275955,1420544.000,36232,1,TH,1,100,32.730
1701220263.408958,1420677.000,36248,1,TH,1,100,32.730
1701220263.541961,1420810.000,36265,1,TH,1,100,32.725
1701220263.675965,1420944.000,36297,1,TH,1,100,32.725
1701220263.808968,1421077.000,36313,1,TH,1,100,32.740
1701220263.941971,1421210.000,36331,1,TH,1,100,32.747
1701220264.075975,1421344.000,36362,1,TH,1,100,32.782
1701220264.208978,1421477.000,36378,1,TH,1,100,32.782
1701220264.341981,1421610.000,36396,1,TH,1,100,32.706
1701220264.474985,1421743.000,36427,1,TH,1,100,32.706
1701220264.608988,1421877.000,36444,1,TH,1,100,32.676
1701220264.741992,1422010.000,36461,1,TH,1,100,32.676
1701220264.874995,1422143.000,36477,1,TH,1,100,32.786
1701220265.008998,1422277.000,36511,1,TH,1,100,32.786
1701220265.142001,1422410.000,36528,1,TH,1,100,32.870
1701220265.275005,1422543.000,36552,1,TH,1,100,32.870
1701220265.409008,1422677.000,36569,1,TH,1,100,32.676
1701220265.542011,1422810.000,36601,1,TH,1,100,32.676
1701220265.675015,1422943.000,36619,1,TH,1,100,32.782
1701220265.809018,1423077.000,36636,1,TH,1,100,32.782
1701220265.942022,1423210.000,36668,1,TH,1,100,32.713
1701220266.075025,1423343.000,36684,1,TH,1,100,32.713
1701220266.209028,1423477.000,36701,1,TH,1,100,32.750
1701220266.342031,1423610.000,36733,1,TH,1,100,32.750
1701220266.475035,1423743.000,36749,1,TH,1,100,32.747
1701220266.609038,1423877.000,36767,1,TH,1,100,32.747
1701220266.742042,1424010.000,36798,1,TH,1,100,32.708
1701220266.875045,1424143.000,36814,1,TH,1,100,32.708
1701220267.009048,1424277.000,36832,1,TH,1,100,32.784
1701220267.142052,1424410.000,36848,1,TH,1,100,32.784
1701220267.275055,1424543.000,36880,1,TH,1,100,32.725
1701220267.408058,1424676.000,36897,1,TH,1,100,32.725
1701220267.542062,1424810.000,36913,1,TH,1,100,32.757
1701220267.675065,1424943.000,36945,1,TH,1,100,32.757
1701220267.808068,1425076.000,36962,1,TH,1,100,32.720
1701220267.942072,1425210.000,36979,1,TH,1,100,32.720
1701220268.075075,1425343.000,37012,1,TH,1,100,32.750
1701220268.208078,1425476.000,37029,1,TH,1,100,32.750
1701220268.342082,1425610.000,37046,1,TH,1,100,32.720
1701220268.475085,1425743.000,37077,1,TH,1,100,32.720
1701220268.608088,1425876.000,37095,1,TH,1,100,32.757
1701220268.742092,1426010.000,37111,1,TH,1,100,32.757
1701220268.875095,1426143.000,37143,1,TH,1,100,32.691
1701220269.009099,1426277.000,37160,1,TH,1,100,32.691
1701220269.142102,1426410.000,37176,1,TH,1,100,32.755
1701220269.275105,1426543.000,37194,1,TH,1,100,32.755
1701220269.408108,1426676.000,37227,1,TH,1,100,32.779
1701220269.542112,1426810.000,37243,1,TH,1,100,32.779
1701220269.675115,1426943.000,37261,1,TH,1,100,32.759
1701220269.808119,1427076.000,37292,1,TH,1,100,32.759
1701220269.942122,1427210.000,37309,1,TH,1,100,32.764
1701220270.075125,1427343.000,37326,1,TH,1,100,32.764
1701220270.208128,1427476.000,37360,1,TH,1,100,32.683
1701220270.342132,1427610.000,37380,1,TH,1,100,32.683
1701220270.475135,1427743.000,37398,1,TH,1,100,32.764
1701220270.608139,1427876.000,37416,1,TH,1,100,32.764
1701220270.741142,1428009.000,37432,1,TH,1,100,32.825
1701220270.875145,1428143.000,37464,1,TH,1,100,32.833
1701220271.008149,1428276.000,37481,1,TH,1,100,32.762
1701220271.142152,1428410.000,37497,1,TH,1,100,32.762
1701220271.275155,1428543.000,37529,1,TH,1,100,32.732
1701220271.408159,1428676.000,37546,1,TH,1,100,32.732
1701220271.541162,1428809.000,37562,1,TH,1,100,32.774
1701220271.675165,1428943.000,37594,1,TH,1,100,32.774
1701220271.808169,1429076.000,37611,1,TH,1,100,32.715
1701220271.941172,1429209.000,37628,1,TH,1,100,32.715
1701220272.075175,1429343.000,37645,1,TH,1,100,32.757
1701220272.208179,1429476.000,37677,1,TH,1,100,32.757
1701220272.341182,1429609.000,37693,1,TH,1,100,32.752
1701220272.475185,1429743.000,37710,1,TH,1,100,32.752
1701220272.608189,1429876.000,37742,1,TH,1,100,32.737
1701220272.741192,1430009.000,37758,1,TH,1,100,32.737
1701220272.875196,1430143.000,37775,1,TH,1,100,32.793
1701220273.008199,1430276.000,37809,1,TH,1,100,32.793
1701220273.141202,1430409.000,37825,1,TH,1,100,32.651
1701220273.275205,1430543.000,37843,1,TH,1,100,32.652
1701220273.408209,1430676.000,37874,1,TH,1,100,32.725
1701220273.541212,1430809.000,37890,1,TH,1,100,32.725
1701220273.675215,1430943.000,37908,1,TH,1,100,32.710
1701220273.808219,1431076.000,37939,1,TH,1,100,32.710
1701220273.941222,1431209.000,37956,1,TH,1,100,32.759
1701220274.074225,1431342.000,37973,1,TH,1,100,32.759
1701220274.208229,1431476.000,37989,1,TH,1,100,32.798
1701220274.341232,1431609.000,38021,1,TH,1,100,32.798
1701220274.474236,1431742.000,38038,1,TH,1,100,32.774
1701220274.608239,1431876.000,38055,1,TH,1,100,32.774
1701220274.741242,1432009.000,38072,1,TH,1,100,32.745
1701220274.874246,1432142.000,38104,1,TH,1,100,32.745
1701220275.008249,1432276.000,38120,1,TH,1,100,32.727
1701220275.141252,1432409.000,38137,1,TH,1,100,32.727
1701220275.275256,1432543.000,38169,1,TH,1,100,32.766
1701220275.408259,1432676.000,38193,2,TH,1,100,32.766
1701220275.541262,1432809.000,38193,2,TH,1,100,32.793
1701220275.674266,1432942.000,38225,1,TH,1,100,32.793
1701220275.808269,1433076.000,38241,1,TH,1,100,32.764
1701220275.941272,1433209.000,38259,1,TH,1,100,32.764
1701220276.074276,1433342.000,38290,1,TH,1,100,32.696
1701220276.208279,1433476.000,38309,1,TH,1,100,32.696
1701220276.341282,1433609.000,38326,1,TH,1,100,32.703
1701220276.474286,1433742.000,38342,1,TH,1,100,32.710
1701220276.608289,1433876.000,38376,1,TH,1,100,32.779
1701220276.741292,1434009.000,38393,1,TH,1,100,32.771
1701220276.874296,1434142.000,38409,1,TH,1,100,32.828
1701220277.008299,1434276.000,38441,1,TH,1,100,32.828
1701220277.141302,1434409.000,38458,1,TH,1,100,32.761
1701220277.274306,1434542.000,38475,1,TH,1,100,32.762
1701220277.408309,1434676.000,38508,1,TH,1,100,32.786
1701220277.541312,1434809.000,38525,1,TH,1,100,32.786
1701220277.674316,1434942.000,38542,1,TH,1,100,32.754
1701220277.808319,1435076.000,38575,1,TH,1,100,32.762
1701220277.941323,1435209.000,38593,1,TH,1,100,32.781
1701220278.074326,1435342.000,38611,1,TH,1,100,32.781
1701220278.207329,1435475.000,38643,1,TH,1,100,32.791
1701220278.341332,1435609.000,38660,1,TH,1,100,32.791
1701220278.474336,1435742.000,38678,1,TH,1,100,32.749
1701220278.607339,1435875.000,38696,1,TH,1,100,32.749
1701220278.741343,1436009.000,38727,1,TH,1,100,32.766
1701220278.874346,1436142.000,38743,1,TH,1,100,32.766
1701220279.007349,1436275.000,38763,1,TH,1,100,32.788
1701220279.141353,1436409.000,38794,1,TH,1,100,32.788
1701220279.274356,1436542.000,38811,1,TH,1,100,32.754
1701220279.407359,1436675.000,38830,1,TH,1,100,32.754
1701220279.541363,1436809.000,38864,1,TH,1,100,32.793
1701220279.674366,1436942.000,38880,1,TH,1,100,32.793
1701220279.807369,1437075.000,38897,1,TH,1,100,32.754
1701220279.941373,1437209.000,38929,1,TH,1,100,32.754
1701220280.074376,1437342.000,38945,1,TH,1,100,32.744
1701220280.207379,1437475.000,38962,1,TH,1,100,32.744
1701220280.341383,1437609.000,38994,1,TH,1,100,32.776
1701220280.474386,1437742.000,39010,1,TH,1,100,32.776
1701220280.607389,1437875.000,39035,1,TH,1,100,32.830
1701220280.741393,1438009.000,39051,1,TH,1,100,32.830
1701220280.874396,1438142.000,39068,1,TH,1,100,32.769
1701220281.007399,1438275.000,39100,1,TH,1,100,32.769
1701220281.140403,1438408.000,39116,1,TH,1,100,32.751
1701220281.274406,1438542.000,39134,1,TH,1,100,32.751
1701220281.407409,1438675.000,39165,1,TH,1,100,32.788
1701220281.540413,1438808.000,39181,1,TH,1,100,32.788
1701220281.674416,1438942.000,39199,1,TH,1,100,32.754
1701220281.807420,1439075.000,39230,1,TH,1,100,32.754
1701220281.940423,1439208.000,39247,1,TH,1,100,32.859
