LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1701220239.897368,1397166.000,32515,3,MY,1,100,-13
1701220239.937369,1397206.000,32515,3,MY,1,100,-13
1701220239.977370,1397246.000,32515,3,MY,1,100,-13
1701220240.017371,1397286.000,32532,2,MY,1,100,-14
1701220240.057372,1397326.000,32532,2,MY,1,100,-14
1701220240.097373,1397366.000,32546,3,MY,1,100,-13
1701220240.137374,1397406.000,32546,3,MY,1,100,-12
1701220240.177375,1397446.000,32546,3,MY,1,100,-13
1701220240.217376,1397486.000,32564,3,MY,1,100,-13
1701220240.257377,1397526.000,32564,3,MY,1,100,-14
1701220240.297378,1397566.000,32564,3,MY,1,100,-13
1701220240.337379,1397606.000,32580,2,MY,1,100,-13
1701220240.377380,1397646.000,32580,2,MY,1,100,-12
1701220240.417381,1397686.000,32597,3,MY,1,100,-14
1701220240.457382,1397726.000,32597,3,MY,1,100,-13
1701220240.497383,1397766.000,32597,3,MY,1,100,-13
1701220240.537384,1397806.000,32616,3,MY,1,100,-14
1701220240.577385,1397846.000,32616,3,MY,1,100,-12
1701220240.617386,1397886.000,32616,3,MY,1,100,-13
1701220240.657387,1397926.000,32631,2,MY,1,100,-12
1701220240.697388,1397966.000,32631,2,MY,1,100,-13
1701220240.737389,1398006.000,32649,3,MY,1,100,-13
1701220240.777390,1398046.000,32649,3,MY,1,100,-14
1701220240.817391,1398086.000,32649,3,MY,1,100,-13
1701220240.857392,1398126.000,32666,2,MY,1,100,-13
1701220240.897393,1398166.000,32666,2,MY,1,100,-14
1701220240.937394,1398206.000,32683,3,MY,1,100,-13
1701220240.977395,1398246.000,32683,3,MY,1,100,-13
1701220241.017396,1398286.000,32683,3,MY,1,100,-14
1701220241.057397,1398326.000,32701,2,MY,1,100,-13
1701220241.097398,1398366.000,32701,2,MY,1,100,-13
1701220241.132733,1398401.333,32716,3,MY,1,100,-14
1701220241.168067,1398436.667,32716,3,MY,1,100,-13
1701220241.203401,1398472.000,32716,3,MY,1,100,-12
1701220241.243402,1398512.000,32734,3,MY,1,100,-12
1701220241.283403,1398552.000,32734,3,MY,1,100,-12
1701220241.323404,1398592.000,32734,3,MY,1,100,-13
1701220241.363405,1398632.000,32750,2,MY,1,100,-12
1701220241.403406,1398672.000,32750,2,MY,1,100,-13
1701220241.443407,1398712.000,32767,3,MY,1,100,-11
1701220241.483408,1398752.000,32767,3,MY,1,100,-11
1701220241.523409,1398792.000,32767,3,MY,1,100,-13
1701220241.563410,1398832.000,32782,3,MY,1,100,-12
1701220241.603411,1398872.000,32782,3,MY,1,100,-13
1701220241.643412,1398912.000,32782,3,MY,1,100,-12
1701220241.683413,1398952.000,32801,2,MY,1,100,-12
1701220241.723414,1398992.000,32801,2,MY,1,100,-11
1701220241.763415,1399032.000,32817,3,MY,1,100,-13
1701220241.803416,1399072.000,32817,3,MY,1,100,-12
1701220241.843417,1399112.000,32817,3,MY,1,100,-13
1701220241.883418,1399152.000,32835,2,MY,1,100,-13
1701220241.923419,1399192.000,32835,2,MY,1,100,-13
1701220241.963420,1399232.000,32849,3,MY,1,100,-14
1701220242.003421,1399272.000,32849,3,MY,1,100,-13
1701220242.043422,1399312.000,32849,3,MY,1,100,-13
1701220242.083423,1399352.000,32868,2,MY,1,100,-13
1701220242.123424,1399392.000,32868,2,MY,1,100,-13
1701220242.163425,1399432.000,32884,3,MY,1,100,-13
1701220242.203426,1399472.000,32884,3,MY,1,100,-12
1701220242.243427,1399512.000,32884,3,MY,1,100,-13
1701220242.283428,1399552.000,32902,2,MY,1,100,-13
1701220242.323429,1399592.000,32902,2,MY,1,100,-14
1701220242.363430,1399632.000,32916,3,MY,1,100,-13
1701220242.403431,1399672.000,32916,3,MY,1,100,-13
1701220242.443432,1399712.000,32916,3,MY,1,100,-13
1701220242.483433,1399752.000,32933,2,MY,1,100,-13
1701220242.523434,1399792.000,32933,2,MY,1,100,-12
1701220242.563435,1399832.000,32950,3,MY,1,100,-13
1701220242.603436,1399872.000,32950,3,MY,1,100,-13
1701220242.643437,1399912.000,32950,3,MY,1,100,-12
1701220242.683105,1399951.667,32969,3,MY,1,100,-13
1701220242.722773,1399991.333,32969,3,MY,1,100,-11
1701220242.762440,1400031.000,32969,3,MY,1,100,-13
1701220242.802774,1400071.333,32985,3,MY,1,100,-13
1701220242.843109,1400111.667,32985,3,MY,1,100,-13
1701220242.883443,1400152.000,32985,3,MY,1,100,-14
1701220242.923444,1400192.000,33003,2,MY,1,100,-13
1701220242.963445,1400232.000,33003,2,MY,1,100,-14
1701220242.999113,1400267.667,33021,3,MY,1,100,-13
1701220243.034780,1400303.333,33021,3,MY,1,100,-13
1701220243.070448,1400339.000,33021,3,MY,1,100,-13
1701220243.110449,1400379.000,33038,3,MY,1,100,-14
1701220243.150450,1400419.000,33038,3,MY,1,100,-12
1701220243.190451,1400459.000,33038,3,MY,1,100,-12
1701220243.230452,1400499.000,33055,2,MY,1,100,-13
1701220243.270453,1400539.000,33055,2,MY,1,100,-13
1701220243.310454,1400579.000,33070,3,MY,1,100,-12
1701220243.350455,1400619.000,33070,3,MY,1,100,-13
1701220243.390456,1400659.000,33070,3,MY,1,100,-13
1701220243.430457,1400699.000,33086,2,MY,1,100,-14
1701220243.470458,1400739.000,33086,2,MY,1,100,-14
1701220243.510459,1400779.000,33103,3,MY,1,100,-13
1701220243.550460,1400819.000,33103,3,MY,1,100,-13
1701220243.590461,1400859.000,33103,3,MY,1,100,-13
1701220243.630462,1400899.000,33120,2,MY,1,100,-13
1701220243.670463,1400939.000,33120,2,MY,1,100,-13
1701220243.710464,1400979.000,33138,3,MY,1,100,-13
1701220243.750465,1401019.000,33138,3,MY,1,100,-12
1701220243.790466,1401059.000,33138,3,MY,1,100,-13
1701220243.830467,1401099.000,33153,2,MY,1,100,-13
1701220243.870468,1401139.000,33153,2,MY,1,100,-14
1701220243.910469,1401179.000,33171,3,MY,1,100,-13
1701220243.950470,1401219.000,33171,3,MY,1,100,-13
1701220243.990471,1401259.000,33171,3,MY,1,100,-14
1701220244.030472,1401299.000,33187,2,MY,1,100,-14
1701220244.070473,1401339.000,33187,2,MY,1,100,-13
1701220244.110474,1401379.000,33204,3,MY,1,100,-14
1701220244.150475,1401419.000,33204,3,MY,1,100,-13
1701220244.190476,1401459.000,33204,3,MY,1,100,-14
1701220244.230477,1401499.000,33219,2,MY,1,100,-13
1701220244.270478,1401539.000,33219,2,MY,1,100,-14
1701220244.310479,1401579.000,33236,3,MY,1,100,-14
1701220244.350480,1401619.000,33236,3,MY,1,100,-14
1701220244.390481,1401659.000,33236,3,MY,1,100,-14
1701220244.430482,1401699.000,33252,3,MY,1,100,-13
1701220244.470483,1401739.000,33252,3,MY,1,100,-13
1701220244.510484,1401779.000,33252,3,MY,1,100,-14
1701220244.550485,1401819.000,33270,2,MY,1,100,-14
1701220244.590486,1401859.000,33270,2,MY,1,100,-14
1701220244.630487,1401899.000,33284,3,MY,1,100,-14
1701220244.670488,1401939.000,33284,3,MY,1,100,-13
1701220244.710489,1401979.000,33284,3,MY,1,100,-13
1701220244.750490,1402019.000,33306,3,MY,1,100,-14
1701220244.790491,1402059.000,33306,3,MY,1,100,-13
1701220244.830492,1402099.000,33306,3,MY,1,100,-14
1701220244.870493,1402139.000,33322,3,MY,1,100,-14
1701220244.910494,1402179.000,33322,3,MY,1,100,-13
1701220244.950495,1402219.000,33322,3,MY,1,100,-14
1701220244.985829,1402254.333,33339,3,MY,1,100,-13
1701220245.021163,1402289.667,33339,3,MY,1,100,-12
1701220245.056498,1402325.000,33339,3,MY,1,100,-13
1701220245.096499,1402365.000,33355,3,MY,1,100,-13
1701220245.136500,1402405.000,33355,3,MY,1,100,-14
1701220245.176501,1402445.000,33355,3,MY,1,100,-13
1701220245.216502,1402485.000,33373,2,MY,1,100,-13
1701220245.256503,1402525.000,33373,2,MY,1,100,-14
1701220245.296504,1402565.000,33387,3,MY,1,100,-14
1701220245.336505,1402605.000,33387,3,MY,1,100,-14
1701220245.376506,1402645.000,33387,3,MY,1,100,-13
1701220245.416507,1402685.000,33404,3,MY,1,100,-14
1701220245.456508,1402725.000,33404,3,MY,1,100,-13
1701220245.496509,1402765.000,33404,3,MY,1,100,-13
1701220245.536510,1402805.000,33420,2,MY,1,100,-12
1701220245.576511,1402845.000,33420,2,MY,1,100,-14
1701220245.616512,1402885.000,33440,3,MY,1,100,-14
1701220245.656513,1402925.000,33440,3,MY,1,100,-13
1701220245.696514,1402965.000,33440,3,MY,1,100,-14
1701220245.736515,1403005.000,33455,2,MY,1,100,-13
1701220245.776516,1403045.000,33455,2,MY,1,100,-14
1701220245.816517,1403085.000,33471,3,MY,1,100,-12
1701220245.856518,1403125.000,33471,3,MY,1,100,-14
1701220245.896519,1403165.000,33471,3,MY,1,100,-14
1701220245.936520,1403205.000,33488,2,MY,1,100,-13
1701220245.976521,1403245.000,33488,2,MY,1,100,-13
1701220246.016522,1403285.000,33505,3,MY,1,100,-14
1701220246.056523,1403325.000,33505,3,MY,1,100,-13
1701220246.096524,1403365.000,33505,3,MY,1,100,-14
1701220246.136525,1403405.000,33521,2,MY,1,100,-14
1701220246.176526,1403445.000,33521,2,MY,1,100,-14
1701220246.216527,1403485.000,33537,3,MY,1,100,-14
1701220246.256528,1403525.000,33537,3,MY,1,100,-13
1701220246.296529,1403565.000,33537,3,MY,1,100,-13
1701220246.336530,1403605.000,33555,2,MY,1,100,-13
1701220246.376531,1403645.000,33555,2,MY,1,100,-14
1701220246.416532,1403685.000,33574,3,MY,1,100,-13
1701220246.456533,1403725.000,33574,3,MY,1,100,-14
1701220246.496534,1403765.000,33574,3,MY,1,100,-14
1701220246.536535,1403805.000,33591,2,MY,1,100,-13
1701220246.576536,1403845.000,33591,2,MY,1,100,-14
1701220246.616537,1403885.000,33606,3,MY,1,100,-13
1701220246.656538,1403925.000,33606,3,MY,1,100,-13
1701220246.696539,1403965.000,33606,3,MY,1,100,-14
1701220246.736540,1404005.000,33622,2,MY,1,100,-14
1701220246.776541,1404045.000,33622,2,MY,1,100,-14
1701220246.812208,1404080.667,33639,3,MY,1,100,-14
1701220246.847876,1404116.333,33639,3,MY,1,100,-13
1701220246.883543,1404152.000,33639,3,MY,1,100,-13
1701220246.923544,1404192.000,33656,3,MY,1,100,-13
1701220246.963546,1404232.000,33656,3,MY,1,100,-13
1701220247.003546,1404272.000,33656,3,MY,1,100,-14
1701220247.043548,1404312.000,33671,2,MY,1,100,-13
1701220247.083549,1404352.000,33671,2,MY,1,100,-14
1701220247.123549,1404392.000,33687,3,MY,1,100,-14
1701220247.163551,1404432.000,33687,3,MY,1,100,-12
1701220247.203552,1404472.000,33687,3,MY,1,100,-13
1701220247.243552,1404512.000,33705,3,MY,1,100,-14
1701220247.283554,1404552.000,33705,3,MY,1,100,-14
1701220247.323555,1404592.000,33705,3,MY,1,100,-13
1701220247.363556,1404632.000,33721,2,MY,1,100,-14
1701220247.403557,1404672.000,33721,2,MY,1,100,-13
1701220247.443558,1404712.000,33738,3,MY,1,100,-14
1701220247.483559,1404752.000,33738,3,MY,1,100,-14
1701220247.523560,1404792.000,33738,3,MY,1,100,-13
1701220247.563560,1404832.000,33753,2,MY,1,100,-13
1701220247.603562,1404872.000,33753,2,MY,1,100,-13
1701220247.643563,1404912.000,33770,3,MY,1,100,-14
1701220247.683563,1404952.000,33770,3,MY,1,100,-14
1701220247.723565,1404992.000,33770,3,MY,1,100,-13
1701220247.763566,1405032.000,33786,2,MY,1,100,-13
1701220247.803567,1405072.000,33786,2,MY,1,100,-13
1701220247.843568,1405112.000,33804,3,MY,1,100,-14
1701220247.883569,1405152.000,33804,3,MY,1,100,-14
1701220247.923570,1405192.000,33804,3,MY,1,100,-13
1701220247.963571,1405232.000,33820,3,MY,1,100,-12
1701220248.003572,1405272.000,33820,3,MY,1,100,-13
1701220248.043573,1405312.000,33820,3,MY,1,100,-13
1701220248.083574,1405352.000,33837,2,MY,1,100,-13
1701220248.123574,1405392.000,33837,2,MY,1,100,-13
1701220248.163576,1405432.000,33853,3,MY,1,100,-13
1701220248.203577,1405472.000,33853,3,MY,1,100,-13
1701220248.243578,1405512.000,33853,3,MY,1,100,-13
1701220248.283579,1405552.000,33871,2,MY,1,100,-14
1701220248.323580,1405592.000,33871,2,MY,1,100,-13
1701220248.363581,1405632.000,33885,3,MY,1,100,-14
1701220248.403582,1405672.000,33885,3,MY,1,100,-14
1701220248.443583,1405712.000,33885,3,MY,1,100,-13
1701220248.483584,1405752.000,33902,2,MY,1,100,-13
1701220248.523585,1405792.000,33902,2,MY,1,100,-15
1701220248.563586,1405832.000,33919,3,MY,1,100,-13
1701220248.603587,1405872.000,33919,3,MY,1,100,-14
1701220248.643588,1405912.000,33919,3,MY,1,100,-13
1701220248.683589,1405952.000,33936,2,MY,1,100,-14
1701220248.723590,1405992.000,33936,2,MY,1,100,-14
1701220248.758924,1406027.333,33950,3,MY,1,100,-13
1701220248.794258,1406062.667,33950,3,MY,1,100,-13
1701220248.829592,1406098.000,33950,3,MY,1,100,-14
1701220248.869593,1406138.000,33968,3,MY,1,100,-13
1701220248.909594,1406178.000,33968,3,MY,1,100,-12
1701220248.949595,1406218.000,33968,3,MY,1,100,-13
1701220248.989596,1406258.000,33986,2,MY,1,100,-13
1701220249.029597,1406298.000,33986,2,MY,1,100,-14
1701220249.069598,1406338.000,34003,3,MY,1,100,-13
1701220249.109599,1406378.000,34003,3,MY,1,100,-14
1701220249.149600,1406418.000,34003,3,MY,1,100,-14
1701220249.189601,1406458.000,34018,2,MY,1,100,-14
1701220249.229602,1406498.000,34018,2,MY,1,100,-13
1701220249.269603,1406538.000,34035,3,MY,1,100,-13
1701220249.309604,1406578.000,34035,3,MY,1,100,-13
1701220249.349605,1406618.000,34035,3,MY,1,100,-14
1701220249.389606,1406658.000,34051,3,MY,1,100,-13
1701220249.429607,1406698.000,34051,3,MY,1,100,-13
1701220249.469608,1406738.000,34051,3,MY,1,100,-13
1701220249.509609,1406778.000,34068,2,MY,1,100,-15
1701220249.549610,1406818.000,34068,2,MY,1,100,-13
1701220249.589611,1406858.000,34085,3,MY,1,100,-13
1701220249.629612,1406898.000,34085,3,MY,1,100,-13
1701220249.669613,1406938.000,34085,3,MY,1,100,-13
1701220249.709614,1406978.000,34100,2,MY,1,100,-14
1701220249.749615,1407018.000,34100,2,MY,1,100,-13
1701220249.789616,1407058.000,34123,5,MY,1,100,-14
1701220249.829618,1407098.000,34123,5,MY,1,100,-13
1701220249.869618,1407138.000,34123,5,MY,1,100,-14
1701220249.909619,1407178.000,34123,5,MY,1,100,-13
1701220249.949620,1407218.000,34123,5,MY,1,100,-12
1701220249.989621,1407258.000,34141,3,MY,1,100,-14
1701220250.029622,1407298.000,34141,3,MY,1,100,-14
1701220250.069623,1407338.000,34141,3,MY,1,100,-14
1701220250.109624,1407378.000,34156,2,MY,1,100,-13
1701220250.149626,1407418.000,34156,2,MY,1,100,-13
1701220250.189626,1407458.000,34173,3,MY,1,100,-13
1701220250.229627,1407498.000,34173,3,MY,1,100,-13
1701220250.269629,1407538.000,34173,3,MY,1,100,-14
1701220250.309129,1407577.500,34190,2,MY,1,100,-14
1701220250.348630,1407617.000,34190,2,MY,1,100,-13
1701220250.388965,1407657.333,34208,3,MY,1,100,-14
1701220250.429299,1407697.667,34208,3,MY,1,100,-13
1701220250.469633,1407738.000,34208,3,MY,1,100,-14
1701220250.509135,1407777.500,34223,2,MY,1,100,-13
1701220250.548635,1407817.000,34223,2,MY,1,100,-13
1701220250.588970,1407857.333,34240,3,MY,1,100,-13
1701220250.629304,1407897.667,34240,3,MY,1,100,-13
1701220250.669638,1407938.000,34240,3,MY,1,100,-13
1701220250.704973,1407973.333,34257,3,MY,1,100,-13
1701220250.740307,1408008.667,34257,3,MY,1,100,-14
1701220250.775641,1408044.000,34257,3,MY,1,100,-14
1701220250.815642,1408084.000,34273,2,MY,1,100,-13
1701220250.855643,1408124.000,34273,2,MY,1,100,-13
1701220250.895644,1408164.000,34289,3,MY,1,100,-13
1701220250.935645,1408204.000,34289,3,MY,1,100,-13
1701220250.975646,1408244.000,34289,3,MY,1,100,-14
1701220251.016147,1408284.500,34305,2,MY,1,100,-13
1701220251.056648,1408325.000,34305,2,MY,1,100,-15
1701220251.096649,1408365.000,34322,3,MY,1,100,-13
1701220251.136650,1408405.000,34322,3,MY,1,100,-13
1701220251.176651,1408445.000,34322,3,MY,1,100,-13
1701220251.216652,1408485.000,34339,3,MY,1,100,-13
1701220251.256653,1408525.000,34339,3,MY,1,100,-13
1701220251.296654,1408565.000,34339,3,MY,1,100,-14
1701220251.336655,1408605.000,34355,2,MY,1,100,-13
1701220251.376656,1408645.000,34355,2,MY,1,100,-13
1701220251.416657,1408685.000,34370,3,MY,1,100,-14
1701220251.456658,1408725.000,34370,3,MY,1,100,-14
1701220251.496659,1408765.000,34370,3,MY,1,100,-13
1701220251.536660,1408805.000,34388,2,MY,1,100,-14
1701220251.576661,1408845.000,34388,2,MY,1,100,-13
1701220251.616662,1408885.000,34404,3,MY,1,100,-14
1701220251.656663,1408925.000,34404,3,MY,1,100,-13
1701220251.696664,1408965.000,34404,3,MY,1,100,-14
1701220251.736665,1409005.000,34421,3,MY,1,100,-14
1701220251.776666,1409045.000,34421,3,MY,1,100,-13
1701220251.816667,1409085.000,34421,3,MY,1,100,-14
1701220251.856668,1409125.000,34436,2,MY,1,100,-13
1701220251.896669,1409165.000,34436,2,MY,1,100,-13
1701220251.936670,1409205.000,34453,3,MY,1,100,-13
1701220251.976671,1409245.000,34453,3,MY,1,100,-13
1701220252.016672,1409285.000,34453,3,MY,1,100,-14
1701220252.056673,1409325.000,34469,2,MY,1,100,-13
1701220252.096674,1409365.000,34469,2,MY,1,100,-14
1701220252.136675,1409405.000,34486,3,MY,1,100,-14
1701220252.176676,1409445.000,34486,3,MY,1,100,-13
1701220252.216677,1409485.000,34486,3,MY,1,100,-14
1701220252.256678,1409525.000,34505,3,MY,1,100,-14
1701220252.296679,1409565.000,34505,3,MY,1,100,-14
1701220252.336680,1409605.000,34505,3,MY,1,100,-13
1701220252.376681,1409645.000,34520,2,MY,1,100,-13
1701220252.416682,1409685.000,34520,2,MY,1,100,-14
1701220252.456683,1409725.000,34536,3,MY,1,100,-14
1701220252.496684,1409765.000,34536,3,MY,1,100,-13
1701220252.536685,1409805.000,34536,3,MY,1,100,-14
1701220252.576686,1409845.000,34554,2,MY,1,100,-13
1701220252.616687,1409885.000,34554,2,MY,1,100,-11
1701220252.652021,1409920.333,34570,3,MY,1,100,-13
1701220252.687356,1409955.667,34570,3,MY,1,100,-14
1701220252.722690,1409991.000,34570,3,MY,1,100,-14
1701220252.762691,1410031.000,34585,3,MY,1,100,-14
1701220252.802692,1410071.000,34585,3,MY,1,100,-13
1701220252.842693,1410111.000,34585,3,MY,1,100,-13
1701220252.882694,1410151.000,34602,2,MY,1,100,-13
1701220252.922695,1410191.000,34602,2,MY,1,100,-14
1701220252.962696,1410231.000,34621,3,MY,1,100,-13
1701220253.002697,1410271.000,34621,3,MY,1,100,-13
1701220253.042698,1410311.000,34621,3,MY,1,100,-13
1701220253.082699,1410351.000,34637,2,MY,1,100,-12
1701220253.122700,1410391.000,34637,2,MY,1,100,-15
1701220253.162701,1410431.000,34654,3,MY,1,100,-13
1701220253.202702,1410471.000,34654,3,MY,1,100,-14
1701220253.242703,1410511.000,34654,3,MY,1,100,-13
1701220253.282704,1410551.000,34671,2,MY,1,100,-14
1701220253.322705,1410591.000,34671,2,MY,1,100,-13
1701220253.362706,1410631.000,34688,3,MY,1,100,-14
1701220253.402707,1410671.000,34688,3,MY,1,100,-14
1701220253.442708,1410711.000,34688,3,MY,1,100,-14
1701220253.482709,1410751.000,34704,2,MY,1,100,-14
1701220253.522710,1410791.000,34704,2,MY,1,100,-12
1701220253.562711,1410831.000,34720,3,MY,1,100,-14
1701220253.602712,1410871.000,34720,3,MY,1,100,-13
1701220253.642713,1410911.000,34720,3,MY,1,100,-14
1701220253.682714,1410951.000,34738,3,MY,1,100,-13
1701220253.722715,1410991.000,34738,3,MY,1,100,-15
1701220253.762716,1411031.000,34738,3,MY,1,100,-14
1701220253.802467,1411070.750,34755,4,MY,1,100,-13
1701220253.842218,1411110.500,34755,4,MY,1,100,-13
1701220253.881969,1411150.250,34755,4,MY,1,100,-13
1701220253.921720,1411190.000,34755,4,MY,1,100,-13
1701220253.961721,1411230.000,34772,4,MY,1,100,-13
1701220254.001722,1411270.000,34772,4,MY,1,100,-13
1701220254.041723,1411310.000,34772,4,MY,1,100,-13
1701220254.081724,1411350.000,34772,4,MY,1,100,-13
1701220254.121892,1411390.167,34790,6,MY,1,100,-13
1701220254.162059,1411430.333,34790,6,MY,1,100,-13
1701220254.202227,1411470.500,34790,6,MY,1,100,-13
1701220254.242395,1411510.667,34790,6,MY,1,100,-13
1701220254.282562,1411550.833,34790,6,MY,1,100,-13
1701220254.322730,1411591.000,34790,6,MY,1,100,-14
1701220254.362481,1411630.750,34806,4,MY,1,100,-14
1701220254.402232,1411670.500,34806,4,MY,1,100,-13
1701220254.441983,1411710.250,34806,4,MY,1,100,-12
1701220254.481734,1411750.000,34806,4,MY,1,100,-13
1701220254.517402,1411785.667,34824,3,MY,1,100,-14
1701220254.553069,1411821.333,34824,3,MY,1,100,-14
1701220254.588737,1411857.000,34824,3,MY,1,100,-13
1701220254.628738,1411897.000,34840,2,MY,1,100,-13
1701220254.668739,1411937.000,34840,2,MY,1,100,-15
1701220254.708740,1411977.000,34857,3,MY,1,100,-14
1701220254.748741,1412017.000,34857,3,MY,1,100,-13
1701220254.788742,1412057.000,34857,3,MY,1,100,-14
1701220254.828743,1412097.000,34873,2,MY,1,100,-13
1701220254.868744,1412137.000,34873,2,MY,1,100,-13
1701220254.908745,1412177.000,34896,5,MY,1,100,-13
1701220254.948746,1412217.000,34896,5,MY,1,100,-13
1701220254.988747,1412257.000,34896,5,MY,1,100,-13
1701220255.028748,1412297.000,34896,5,MY,1,100,-14
1701220255.068749,1412337.000,34896,5,MY,1,100,-14
1701220255.108750,1412377.000,34913,2,MY,1,100,-14
1701220255.148751,1412417.000,34913,2,MY,1,100,-14
1701220255.188752,1412457.000,34930,3,MY,1,100,-14
1701220255.228753,1412497.000,34930,3,MY,1,100,-14
1701220255.268754,1412537.000,34930,3,MY,1,100,-14
1701220255.308755,1412577.000,34945,2,MY,1,100,-13
1701220255.348756,1412617.000,34945,2,MY,1,100,-13
1701220255.388757,1412657.000,34961,3,MY,1,100,-14
1701220255.428758,1412697.000,34961,3,MY,1,100,-14
1701220255.468759,1412737.000,34961,3,MY,1,100,-14
1701220255.508760,1412777.000,34978,2,MY,1,100,-13
1701220255.548761,1412817.000,34978,2,MY,1,100,-13
1701220255.588762,1412857.000,34995,3,MY,1,100,-13
1701220255.628763,1412897.000,34995,3,MY,1,100,-13
1701220255.668764,1412937.000,34995,3,MY,1,100,-14
1701220255.709265,1412977.500,35010,2,MY,1,100,-14
1701220255.749766,1413018.000,35010,2,MY,1,100,-13
1701220255.789767,1413058.000,35026,3,MY,1,100,-14
1701220255.829768,1413098.000,35026,3,MY,1,100,-15
1701220255.869769,1413138.000,35026,3,MY,1,100,-14
1701220255.909770,1413178.000,35044,3,MY,1,100,-15
1701220255.949771,1413218.000,35044,3,MY,1,100,-13
