LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1701220232.644186,1389913.000,31322,3,PI,1,100,136515
1701220232.684187,1389953.000,31322,3,PI,1,100,136520
1701220232.724188,1389993.000,31322,3,PI,1,100,136512
1701220232.764189,1390033.000,31337,2,PI,1,100,136525
1701220232.804190,1390073.000,31337,2,PI,1,100,136523
1701220232.844191,1390113.000,31354,3,PI,1,100,136507
1701220232.884192,1390153.000,31354,3,PI,1,100,136526
1701220232.924193,1390193.000,31354,3,PI,1,100,136510
1701220232.964194,1390233.000,31372,2,PI,1,100,136491
1701220233.004195,1390273.000,31372,2,PI,1,100,136492
1701220233.044196,1390313.000,31389,3,PI,1,100,136498
1701220233.084198,1390353.000,31389,3,PI,1,100,136475
1701220233.124198,1390393.000,31389,3,PI,1,100,136471
1701220233.164199,1390433.000,31405,2,PI,1,100,136466
1701220233.204201,1390473.000,31405,2,PI,1,100,136425
1701220233.244201,1390513.000,31421,3,PI,1,100,136390
1701220233.284202,1390553.000,31421,3,PI,1,100,136363
1701220233.324203,1390593.000,31421,3,PI,1,100,136367
1701220233.364204,1390633.000,31437,3,PI,1,100,136359
1701220233.404206,1390673.000,31437,3,PI,1,100,136352
1701220233.444206,1390713.000,31437,3,PI,1,100,136344
1701220233.484207,1390753.000,31454,2,PI,1,100,136365
1701220233.524209,1390793.000,31454,2,PI,1,100,136348
1701220233.564209,1390833.000,31471,3,PI,1,100,136318
1701220233.604210,1390873.000,31471,3,PI,1,100,136331
1701220233.644212,1390913.000,31471,3,PI,1,100,136295
1701220233.684212,1390953.000,31486,2,PI,1,100,136311
1701220233.724213,1390993.000,31486,2,PI,1,100,136330
1701220233.764215,1391033.000,31502,3,PI,1,100,136323
1701220233.804215,1391073.000,31502,3,PI,1,100,136324
1701220233.844217,1391113.000,31502,3,PI,1,100,136326
1701220233.884218,1391153.000,31522,2,PI,1,100,136340
1701220233.924218,1391193.000,31522,2,PI,1,100,136351
1701220233.964220,1391233.000,31538,3,PI,1,100,136363
1701220234.004220,1391273.000,31538,3,PI,1,100,136353
1701220234.044221,1391313.000,31538,3,PI,1,100,136362
1701220234.084223,1391353.000,31553,2,PI,1,100,136390
1701220234.124223,1391393.000,31553,2,PI,1,100,136383
1701220234.164224,1391433.000,31569,3,PI,1,100,136392
1701220234.204226,1391473.000,31569,3,PI,1,100,136418
1701220234.244226,1391513.000,31569,3,PI,1,100,136411
1701220234.284228,1391553.000,31587,2,PI,1,100,136391
1701220234.324229,1391593.000,31587,2,PI,1,100,136409
1701220234.364229,1391633.000,31603,3,PI,1,100,136390
1701220234.404231,1391673.000,31603,3,PI,1,100,136378
1701220234.444232,1391713.000,31603,3,PI,1,100,136384
1701220234.484232,1391753.000,31624,4,PI,1,100,136389
1701220234.524234,1391793.000,31624,4,PI,1,100,136375
1701220234.564234,1391833.000,31624,4,PI,1,100,136381
1701220234.604236,1391873.000,31624,4,PI,1,100,136385
1701220234.644237,1391913.000,31640,2,PI,1,100,136385
1701220234.684237,1391953.000,31640,2,PI,1,100,136366
1701220234.724239,1391993.000,31655,3,PI,1,100,136382
1701220234.764240,1392033.000,31655,3,PI,1,100,136382
1701220234.804240,1392073.000,31655,3,PI,1,100,136397
1701220234.844242,1392113.000,31673,2,PI,1,100,136369
1701220234.884243,1392153.000,31673,2,PI,1,100,136358
1701220234.924243,1392193.000,31691,3,PI,1,100,136397
1701220234.964245,1392233.000,31691,3,PI,1,100,136398
1701220235.004246,1392273.000,31691,3,PI,1,100,136402
1701220235.044247,1392313.000,31707,3,PI,1,100,136372
1701220235.084248,1392353.000,31707,3,PI,1,100,136360
1701220235.124249,1392393.000,31707,3,PI,1,100,136363
1701220235.164250,1392433.000,31722,2,PI,1,100,136369
1701220235.204251,1392473.000,31722,2,PI,1,100,136330
1701220235.244251,1392513.000,31739,3,PI,1,100,136366
1701220235.284253,1392553.000,31739,3,PI,1,100,136390
1701220235.324254,1392593.000,31739,3,PI,1,100,136394
1701220235.364255,1392633.000,31758,2,PI,1,100,136383
1701220235.404256,1392673.000,31758,2,PI,1,100,136391
1701220235.444257,1392713.000,31774,3,PI,1,100,136393
1701220235.484258,1392753.000,31774,3,PI,1,100,136420
1701220235.524259,1392793.000,31774,3,PI,1,100,136421
1701220235.564260,1392833.000,31791,2,PI,1,100,136415
1701220235.604261,1392873.000,31791,2,PI,1,100,136391
1701220235.644262,1392913.000,31806,3,PI,1,100,136394
1701220235.684263,1392953.000,31806,3,PI,1,100,136371
1701220235.724264,1392993.000,31806,3,PI,1,100,136379
1701220235.764265,1393033.000,31823,2,PI,1,100,136382
1701220235.804266,1393073.000,31823,2,PI,1,100,136391
1701220235.844267,1393113.000,31841,3,PI,1,100,136417
1701220235.884268,1393153.000,31841,3,PI,1,100,136402
1701220235.924269,1393193.000,31841,3,PI,1,100,136401
1701220235.964270,1393233.000,31858,2,PI,1,100,136390
1701220236.004271,1393273.000,31858,2,PI,1,100,136384
1701220236.044272,1393313.000,31873,3,PI,1,100,136400
1701220236.084273,1393353.000,31873,3,PI,1,100,136410
