LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1701221188.776252,2346031.000,57755,3,PI,1,100,126043
1701221188.816244,2346071.000,57755,3,PI,1,100,126031
1701221188.856236,2346111.000,57773,3,PI,1,100,126035
1701221188.896228,2346151.000,57773,3,PI,1,100,126053
1701221188.936220,2346191.000,57773,3,PI,1,100,126050
1701221188.976212,2346231.000,57789,2,PI,1,100,126013
1701221189.016204,2346271.000,57789,2,PI,1,100,125995
1701221189.056196,2346311.000,57804,3,PI,1,100,125985
1701221189.096188,2346351.000,57804,3,PI,1,100,125975
1701221189.136180,2346391.000,57804,3,PI,1,100,125969
1701221189.176172,2346431.000,57821,2,PI,1,100,125979
1701221189.216164,2346471.000,57821,2,PI,1,100,125958
1701221189.256156,2346511.000,57838,3,PI,1,100,125947
1701221189.296148,2346551.000,57838,3,PI,1,100,125932
1701221189.336140,2346591.000,57838,3,PI,1,100,125932
1701221189.376132,2346631.000,57854,2,PI,1,100,125936
1701221189.416124,2346671.000,57854,2,PI,1,100,125928
1701221189.456116,2346711.000,57872,3,PI,1,100,125935
1701221189.496108,2346751.000,57872,3,PI,1,100,125945
1701221189.536100,2346791.000,57872,3,PI,1,100,125925
1701221189.576092,2346831.000,57888,2,PI,1,100,125906
1701221189.616084,2346871.000,57888,2,PI,1,100,125889
1701221189.656076,2346911.000,57905,3,PI,1,100,125865
1701221189.696068,2346951.000,57905,3,PI,1,100,125882
1701221189.736060,2346991.000,57905,3,PI,1,100,125892
1701221189.776052,2347031.000,57921,2,PI,1,100,125890
1701221189.816044,2347071.000,57921,2,PI,1,100,125895
1701221189.856036,2347111.000,57938,3,PI,1,100,125897
1701221189.896028,2347151.000,57938,3,PI,1,100,125914
1701221189.936020,2347191.000,57938,3,PI,1,100,125900
1701221189.976012,2347231.000,57953,2,PI,1,100,125919
1701221190.016004,2347271.000,57953,2,PI,1,100,125930
1701221190.055996,2347311.000,57976,4,PI,1,100,125917
1701221190.095988,2347351.000,57976,4,PI,1,100,125925
1701221190.135980,2347391.000,57976,4,PI,1,100,125930
1701221190.175972,2347431.000,57976,4,PI,1,100,125889
1701221190.215964,2347471.000,57992,2,PI,1,100,125855
1701221190.255956,2347511.000,57992,2,PI,1,100,125834
1701221190.295948,2347551.000,58009,3,PI,1,100,125822
1701221190.335940,2347591.000,58009,3,PI,1,100,125791
1701221190.375932,2347631.000,58009,3,PI,1,100,125798
1701221190.415924,2347671.000,58025,3,PI,1,100,125809
1701221190.455916,2347711.000,58025,3,PI,1,100,125801
1701221190.495908,2347751.000,58025,3,PI,1,100,125804
1701221190.535900,2347791.000,58041,2,PI,1,100,125798
1701221190.575892,2347831.000,58041,2,PI,1,100,125800
1701221190.615884,2347871.000,58057,3,PI,1,100,125801
1701221190.655876,2347911.000,58057,3,PI,1,100,125797
1701221190.695868,2347951.000,58057,3,PI,1,100,125809
1701221190.735860,2347991.000,58076,2,PI,1,100,125792
1701221190.775852,2348031.000,58076,2,PI,1,100,125800
1701221190.815844,2348071.000,58093,3,PI,1,100,125796
1701221190.855836,2348111.000,58093,3,PI,1,100,125779
1701221190.895828,2348151.000,58093,3,PI,1,100,125784
1701221190.935820,2348191.000,58108,2,PI,1,100,125783
1701221190.975812,2348231.000,58108,2,PI,1,100,125779
1701221191.015804,2348271.000,58124,3,PI,1,100,125778
1701221191.055796,2348311.000,58124,3,PI,1,100,125788
1701221191.095788,2348351.000,58124,3,PI,1,100,125787
1701221191.135780,2348391.000,58142,2,PI,1,100,125763
1701221191.175772,2348431.000,58142,2,PI,1,100,125764
1701221191.215764,2348471.000,58158,3,PI,1,100,125780
1701221191.255756,2348511.000,58158,3,PI,1,100,125789
