LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1706145155.092187,269705.000,43548,3,GY,1,100,0.092
1706145155.132187,269745.000,43548,3,GY,1,100,1.038
1706145155.172188,269785.000,43567,2,GY,1,100,0.275
1706145155.212188,269825.000,43567,2,GY,1,100,-0.092
1706145155.252189,269865.000,43583,3,GY,1,100,-0.366
1706145155.292189,269905.000,43583,3,GY,1,100,-0.793
1706145155.332190,269945.000,43583,3,GY,1,100,0.519
1706145155.372190,269985.000,43601,3,GY,1,100,-0.092
1706145155.412191,270025.000,43601,3,GY,1,100,-0.122
1706145155.452191,270065.000,43601,3,GY,1,100,0.275
1706145155.492192,270105.000,43617,2,GY,1,100,-0.153
1706145155.532192,270145.000,43617,2,GY,1,100,-0.397
1706145155.572193,270185.000,43634,3,GY,1,100,0.244
1706145155.612193,270225.000,43634,3,GY,1,100,-0.610
1706145155.652194,270265.000,43634,3,GY,1,100,-0.275
