LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1709252902.745895,2831303.000,15212,3,PI,1,100,170094
1709252902.785894,2831343.000,15212,3,PI,1,100,170081
1709252902.825892,2831383.000,15212,3,PI,1,100,170074
1709252902.865891,2831423.000,15228,2,PI,1,100,170046
1709252902.905889,2831463.000,15228,2,PI,1,100,170063
1709252902.945888,2831503.000,15246,3,PI,1,100,170082
1709252902.985886,2831543.000,15246,3,PI,1,100,170068
1709252903.025884,2831583.000,15246,3,PI,1,100,170045
1709252903.065883,2831623.000,15262,2,PI,1,100,170023
1709252903.105881,2831663.000,15262,2,PI,1,100,170044
1709252903.145880,2831703.000,15277,3,PI,1,100,170046
1709252903.185878,2831743.000,15277,3,PI,1,100,170082
1709252903.225877,2831783.000,15277,3,PI,1,100,170081
1709252903.265875,2831823.000,15293,2,PI,1,100,170102
1709252903.305874,2831863.000,15293,2,PI,1,100,170114
1709252903.345872,2831903.000,15311,3,PI,1,100,170095
1709252903.385871,2831943.000,15311,3,PI,1,100,170115
1709252903.425869,2831983.000,15311,3,PI,1,100,170085
1709252903.465868,2832023.000,15327,2,PI,1,100,170089
1709252903.505866,2832063.000,15327,2,PI,1,100,170084
1709252903.545865,2832103.000,15343,3,PI,1,100,170101
1709252903.585863,2832143.000,15343,3,PI,1,100,170100
1709252903.625862,2832183.000,15343,3,PI,1,100,170111
1709252903.665860,2832223.000,15359,3,PI,1,100,170099
1709252903.705858,2832263.000,15359,3,PI,1,100,170078
1709252903.745857,2832303.000,15359,3,PI,1,100,170074
1709252903.785856,2832343.000,15376,2,PI,1,100,170083
1709252903.825854,2832383.000,15376,2,PI,1,100,170092
1709252903.865852,2832423.000,15392,3,PI,1,100,170084
1709252903.905851,2832463.000,15392,3,PI,1,100,170082
1709252903.945849,2832503.000,15392,3,PI,1,100,170087
1709252903.985848,2832543.000,15412,2,PI,1,100,170130
1709252904.025846,2832583.000,15412,2,PI,1,100,170148
1709252904.065845,2832623.000,15426,3,PI,1,100,170121
1709252904.105843,2832663.000,15426,3,PI,1,100,170113
1709252904.145842,2832703.000,15426,3,PI,1,100,170081
1709252904.192340,2832749.500,15443,2,PI,1,100,170111
1709252904.238838,2832796.000,15443,2,PI,1,100,170170
1709252904.278836,2832836.000,15460,2,PI,1,100,170160
1709252904.318835,2832876.000,15460,2,PI,1,100,170165
1709252904.358834,2832916.000,15479,3,PI,1,100,170170
1709252904.398832,2832956.000,15479,3,PI,1,100,170146
1709252904.438830,2832996.000,15479,3,PI,1,100,170134
1709252904.478829,2833036.000,15493,2,PI,1,100,170167
1709252904.518827,2833076.000,15493,2,PI,1,100,170149
1709252904.558826,2833116.000,15510,3,PI,1,100,170139
1709252904.598824,2833156.000,15510,3,PI,1,100,170164
1709252904.638823,2833196.000,15510,3,PI,1,100,170174
1709252904.678821,2833236.000,15527,3,PI,1,100,170164
1709252904.718820,2833276.000,15527,3,PI,1,100,170156
1709252904.758818,2833316.000,15527,3,PI,1,100,170161
