LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1709252900.885466,2829442.500,14914,4,EM,1,100,RB
1709252900.936714,2829493.750,14914,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252900.987962,2829545.000,14914,4,EM,1,100,PS
1709252901.038210,2829595.250,14946,4,EM,1,100,RS
1709252901.088459,2829645.500,14946,4,EM,1,100,RB
1709252901.138707,2829695.750,14946,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252901.188955,2829746.000,14946,4,EM,1,100,PS
1709252901.239453,2829796.500,14979,4,EM,1,100,RS
1709252901.289951,2829847.000,14979,4,EM,1,100,RB
1709252901.340449,2829897.500,14979,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252901.390947,2829948.000,14979,4,EM,1,100,PS
1709252901.440945,2829998.000,15013,4,EM,1,100,RS
1709252901.490943,2830048.000,15013,4,EM,1,100,RB
1709252901.540941,2830098.000,15013,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252901.590939,2830148.000,15013,4,EM,1,100,PS
1709252901.641187,2830198.250,15047,4,EM,1,100,RS
1709252901.691435,2830248.500,15047,4,EM,1,100,RB
1709252901.741683,2830298.750,15047,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252901.791932,2830349.000,15047,4,EM,1,100,PS
1709252901.842180,2830399.250,15080,4,EM,1,100,RS
1709252901.892428,2830449.500,15080,4,EM,1,100,RB
1709252901.942676,2830499.750,15080,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252901.992924,2830550.000,15080,4,EM,1,100,PS
1709252902.043172,2830600.250,15114,4,EM,1,100,RS
1709252902.093420,2830650.500,15114,4,EM,1,100,RB
1709252902.143668,2830700.750,15114,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252902.193916,2830751.000,15114,4,EM,1,100,PS
1709252902.244164,2830801.250,15145,4,EM,1,100,RS
1709252902.294412,2830851.500,15145,4,EM,1,100,RB
1709252902.344661,2830901.750,15145,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252902.394909,2830952.000,15145,4,EM,1,100,PS
1709252902.445157,2831002.250,15179,4,EM,1,100,RS
1709252902.495405,2831052.500,15179,4,EM,1,100,RB
1709252902.545653,2831102.750,15179,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252902.595901,2831153.000,15179,4,EM,1,100,PS
1709252902.646899,2831204.000,15211,4,EM,1,100,RS
1709252902.697897,2831255.000,15211,4,EM,1,100,RB
1709252902.748895,2831306.000,15211,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252902.799893,2831357.000,15211,4,EM,1,100,PS
1709252902.849891,2831407.000,15244,4,EM,1,100,RS
1709252902.899889,2831457.000,15244,4,EM,1,100,RB
1709252902.949887,2831507.000,15244,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252902.999886,2831557.000,15244,4,EM,1,100,PS
1709252903.050133,2831607.250,15276,4,EM,1,100,RS
1709252903.100382,2831657.500,15276,4,EM,1,100,RB
1709252903.150630,2831707.750,15276,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252903.200878,2831758.000,15276,4,EM,1,100,PS
1709252903.251126,2831808.250,15309,4,EM,1,100,RS
1709252903.301374,2831858.500,15309,4,EM,1,100,RB
1709252903.351622,2831908.750,15309,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252903.401870,2831959.000,15309,4,EM,1,100,PS
1709252903.452118,2832009.250,15342,4,EM,1,100,RS
1709252903.502366,2832059.500,15342,4,EM,1,100,RB
1709252903.552614,2832109.750,15342,4,EM,1,100,2024-02-29_19-28-09-455965.csv
