LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1706146202.002915,1316613.000,21446,3,AZ,1,100,0.962
1706146202.038248,1316648.333,21461,3,AZ,1,100,0.960
1706146202.073581,1316683.667,21461,3,AZ,1,100,0.969
1706146202.108914,1316719.000,21461,3,AZ,1,100,0.961
1706146202.148914,1316759.000,21477,2,AZ,1,100,0.967
1706146202.188913,1316799.000,21477,2,AZ,1,100,0.969
1706146202.228913,1316839.000,21500,4,AZ,1,100,0.968
1706146202.268912,1316879.000,21500,4,AZ,1,100,0.969
1706146202.308912,1316919.000,21500,4,AZ,1,100,0.966
1706146202.348911,1316959.000,21500,4,AZ,1,100,0.962
1706146202.388911,1316999.000,21516,3,AZ,1,100,0.969
1706146202.428910,1317039.000,21516,3,AZ,1,100,0.966
1706146202.468910,1317079.000,21516,3,AZ,1,100,0.966
1706146202.508909,1317119.000,21533,2,AZ,1,100,0.965
1706146202.548909,1317159.000,21533,2,AZ,1,100,0.973
1706146202.588909,1317199.000,21550,3,AZ,1,100,0.959
1706146202.628908,1317239.000,21550,3,AZ,1,100,0.969
1706146202.668908,1317279.000,21550,3,AZ,1,100,0.968
1706146202.708907,1317319.000,21565,2,AZ,1,100,0.967
1706146202.748907,1317359.000,21565,2,AZ,1,100,0.966
1706146202.788906,1317399.000,21581,3,AZ,1,100,0.967
1706146202.828906,1317439.000,21581,3,AZ,1,100,0.968
1706146202.868906,1317479.000,21581,3,AZ,1,100,0.958
1706146202.908905,1317519.000,21600,2,AZ,1,100,0.967
1706146202.948905,1317559.000,21600,2,AZ,1,100,0.966
1706146202.989238,1317599.333,21617,3,AZ,1,100,0.961
1706146203.029570,1317639.667,21617,3,AZ,1,100,0.964
1706146203.069903,1317680.000,21617,3,AZ,1,100,0.967
1706146203.109903,1317720.000,21632,2,AZ,1,100,0.966
1706146203.149902,1317760.000,21632,2,AZ,1,100,0.967
1706146203.189902,1317800.000,21648,3,AZ,1,100,0.968
1706146203.229901,1317840.000,21648,3,AZ,1,100,0.962
1706146203.269901,1317880.000,21648,3,AZ,1,100,0.966
1706146203.309901,1317920.000,21666,2,AZ,1,100,0.969
1706146203.349900,1317960.000,21666,2,AZ,1,100,0.963
